General : Start date,"4/8/2024 3:12 PM"
General : End date,"4/8/2024 3:13 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00702"
"0.10000","0.00229","-0.02276"
"0.20000","0.01127","0.00052"
"0.30000","0.02252","0.00472"
"0.40000","0.03259","-0.01303"
"0.50000","0.04248","0.00806"
"0.60000","0.05255","-0.00253"
"0.70000","0.06240","0.03102"
"0.80000","0.07266","-0.01645"
"0.90000","0.08246","0.01307"
"1.00000","0.09241","0.00491"
"1.10000","0.10288","0.00750"
"1.20000","0.11249","0.00723"
"1.30000","0.12245","0.01022"
"1.40000","0.13279","0.02723"
"1.50000","0.14220","0.00669"
"1.60000","0.15268","0.01913"
"1.70000","0.16274","0.00062"
"1.80000","0.17254","0.00757"
"1.90000","0.18257","-0.00158"
"2.00000","0.19252","0.01465"
"2.10000","0.20277","-0.00229"
"2.20000","0.21254","-0.00076"
"2.30000","0.22238","0.00876"
"2.40000","0.23288","0.00841"
"2.50000","0.24244","0.01308"
"2.60000","0.25251","0.00325"
"2.70000","0.26276","0.03367"
"2.80000","0.27224","0.01630"
"2.90000","0.28266","0.01209"
"3.00000","0.29267","0.00743"
"3.10000","0.30263","0.03497"
"3.20000","0.31255","0.01188"
"3.30000","0.32259","0.02031"
"3.40000","0.33279","0.01496"
"3.50000","0.34261","0.01203"
"3.60000","0.35244","0.02386"
"3.70000","0.36300","0.01243"
"3.80000","0.37249","0.03096"
"3.90000","0.38245","0.01383"
"4.00000","0.39273","0.02748"
"4.10000","0.40221","0.02374"
"4.20000","0.41260","0.04196"
"4.30000","0.42264","0.02192"
"4.40000","0.43262","0.03492"
"4.50000","0.44252","0.04100"
"4.60000","0.45247","0.02242"
"4.70000","0.46284","0.03850"
"4.80000","0.47270","0.02726"
"4.90000","0.48248","0.04277"
"5.00000","0.49300","0.02473"
"5.10000","0.50249","0.04812"
"5.20000","0.51251","0.03369"
"5.30000","0.52268","0.04055"
"5.40000","0.53237","0.03899"
"5.50000","0.54266","0.04577"
"5.60000","0.55262","0.05509"
"5.70000","0.56251","0.03242"
"5.80000","0.57260","0.05303"
"5.90000","0.58240","0.04701"
"6.00000","0.59289","0.05464"
"6.10000","0.60263","0.04795"
"6.20000","0.61246","0.05983"
"6.30000","0.62292","0.06009"
"6.40000","0.63242","0.04596"
"6.50000","0.64257","0.07125"
"6.60000","0.65269","0.06014"
"6.70000","0.66239","0.10145"
"6.80000","0.67267","0.04621"
"6.90000","0.68274","0.09112"
"7.00000","0.69249","0.07459"
"7.10000","0.70256","0.06881"
"7.20000","0.71241","0.08417"
"7.30000","0.72283","0.07684"
"7.40000","0.73265","0.09181"
"7.50000","0.74236","0.07285"
"7.60000","0.75293","0.09846"
"7.70000","0.76226","0.09300"
"7.80000","0.77259","0.09586"
"7.90000","0.78273","0.09724"
"8.00000","0.79238","0.11908"
"8.10000","0.80261","0.09870"
"8.20000","0.81272","0.10612"
"8.30000","0.82250","0.11961"
"8.40000","0.83260","0.11494"
"8.50000","0.84259","0.12368"
"8.60000","0.85290","0.11433"
"8.70000","0.86259","0.14229"
"8.80000","0.87246","0.11874"
"8.90000","0.88290","0.14404"
"9.00000","0.89227","0.13431"
"9.10000","0.90255","0.15568"
"9.20000","0.91269","0.14559"
"9.30000","0.92228","0.14531"
"9.40000","0.93250","0.16598"
"9.50000","0.94267","0.14517"
"9.60000","0.95257","0.16590"
"9.70000","0.96259","0.16352"
"9.80000","0.97248","0.17953"
"9.90000","0.98295","0.16206"
"10.00000","0.99261","0.17649"
"10.07600","1.00008","0.17918"
"10.07700","1.00017","0.17908"
"10.07800","1.00026","0.17899"
"10.17800","1.00194","0.18100"
"10.27800","1.00156","0.20417"
"10.37800","1.00115","0.17153"
"10.47800","1.00056","0.19686"
"10.57800","1.00010","0.18591"
"10.67800","0.99996","0.17514"
"10.77800","0.99996","0.17276"
"10.87800","0.99996","0.17478"
"10.97800","0.99988","0.18545"
"11.07800","0.99988","0.17201"
"11.17800","0.99988","0.18894"
"11.27800","0.99988","0.16296"
"11.37800","0.99988","0.18832"
"11.47800","0.99988","0.16408"
"11.57800","0.99997","0.20070"
"11.67800","0.99996","0.17894"
"11.77800","0.99996","0.17461"
"11.87800","0.99996","0.18193"
"11.97800","0.99996","0.18019"
"12.07800","0.99996","0.18150"
"12.17800","0.99996","0.18080"
"12.27800","0.99996","0.19594"
"12.37800","0.99996","0.17571"
"12.47800","0.99996","0.18277"
"12.57800","0.99996","0.17734"
"12.67800","0.99996","0.17631"
