General : Start date,"4/15/2024 2:07 PM"
General : End date,"4/15/2024 2:08 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00327"
"0.10000","0.00254","-0.00388"
"0.20000","0.01362","-0.00146"
"0.30000","0.02396","0.00076"
"0.40000","0.03436","-0.00559"
"0.50000","0.04410","-0.00949"
"0.60000","0.05400","0.00283"
"0.70000","0.06449","-0.00242"
"0.80000","0.07403","-0.00609"
"0.90000","0.08395","0.00062"
"1.00000","0.09425","0.01498"
"1.10000","0.10387","-0.00493"
"1.20000","0.11401","-0.01031"
"1.30000","0.12419","-0.00943"
"1.40000","0.13398","-0.00120"
"1.50000","0.14414","-0.00811"
"1.60000","0.15394","-0.01203"
"1.70000","0.16445","-0.00604"
"1.80000","0.17413","-0.01424"
"1.90000","0.18394","-0.00486"
"2.00000","0.19446","-0.02523"
"2.10000","0.20408","-0.00449"
"2.20000","0.21406","-0.01075"
"2.30000","0.22425","-0.00796"
"2.40000","0.23385","0.00012"
"2.50000","0.24422","-0.01268"
"2.60000","0.25421","0.00620"
"2.70000","0.26403","-0.00364"
"2.80000","0.27418","-0.01054"
"2.90000","0.28391","-0.00456"
"3.00000","0.29437","-0.02126"
"3.10000","0.30418","-0.00837"
"3.20000","0.31405","-0.01947"
"3.30000","0.32440","-0.01254"
"3.40000","0.33396","-0.02172"
"3.50000","0.34409","-0.02002"
"3.60000","0.35425","-0.01634"
"3.70000","0.36376","-0.00993"
"3.80000","0.37428","-0.00571"
"3.90000","0.38411","-0.02736"
"4.00000","0.39406","-0.00184"
"4.10000","0.40414","-0.01479"
"4.20000","0.41404","0.00263"
"4.30000","0.42439","-0.01572"
"4.40000","0.43419","-0.01693"
"4.50000","0.44397","-0.01737"
"4.60000","0.45446","-0.00944"
"4.70000","0.46383","-0.02181"
"4.80000","0.47399","-0.01209"
"4.90000","0.48437","-0.01899"
"5.00000","0.49379","0.00422"
"5.10000","0.50416","-0.01591"
"5.20000","0.51420","-0.00454"
"5.30000","0.52403","-0.00432"
"5.40000","0.53408","-0.01409"
"5.50000","0.54396","-0.00556"
"5.60000","0.55446","-0.01845"
"5.70000","0.56413","-0.00502"
"5.80000","0.57409","-0.01013"
"5.90000","0.58451","-0.01011"
"6.00000","0.59387","-0.00155"
"6.10000","0.60405","-0.01257"
"6.20000","0.61436","-0.00151"
"6.30000","0.62380","-0.01513"
"6.40000","0.63415","0.00768"
"6.50000","0.64414","-0.00642"
"6.60000","0.65403","0.00325"
"6.70000","0.66401","-0.00816"
"6.80000","0.67398","0.00105"
"6.90000","0.68450","-0.00638"
"7.00000","0.69415","-0.00437"
"7.10000","0.70400","0.00651"
