General : Start date,"4/15/2024 2:32 PM"
General : End date,"4/15/2024 2:33 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00464"
"0.10000","0.00237","0.00798"
"0.20000","0.01305","-0.00355"
"0.30000","0.02373","-0.01128"
"0.40000","0.03418","-0.00990"
"0.50000","0.04365","0.02151"
"0.60000","0.05385","-0.00956"
"0.70000","0.06395","-0.00655"
"0.80000","0.07380","0.01104"
"0.90000","0.08380","0.00565"
"1.00000","0.09387","0.00175"
"1.10000","0.10416","-0.00591"
"1.20000","0.11393","0.00483"
"1.30000","0.12366","0.00203"
"1.40000","0.13427","-0.00615"
"1.50000","0.14382","-0.00916"
"1.60000","0.15381","0.00338"
"1.70000","0.16413","0.00355"
"1.80000","0.17366","0.00093"
"1.90000","0.18395","-0.00787"
"2.00000","0.19387","-0.00777"
"2.10000","0.20384","-0.00514"
"2.20000","0.21400","0.01429"
"2.30000","0.22395","-0.01651"
"2.40000","0.23421","-0.00391"
"2.50000","0.24403","-0.00525"
"2.60000","0.25370","0.01804"
"2.70000","0.26414","-0.00621"
"2.80000","0.27384","-0.00746"
"2.90000","0.28395","0.00275"
"3.00000","0.29408","0.02368"
"3.10000","0.30360","0.01048"
"3.20000","0.31394","-0.00301"
"3.30000","0.32386","0.00411"
"3.40000","0.33382","0.00165"
"3.50000","0.34397","-0.00526"
"3.60000","0.35385","0.00402"
"3.70000","0.36420","0.00228"
"3.80000","0.37400","0.00471"
"3.90000","0.38375","0.00203"
"4.00000","0.39430","0.00913"
"4.10000","0.40376","0.01324"
"4.20000","0.41397","0.01249"
"4.30000","0.42412","0.01385"
"4.40000","0.43362","0.02798"
"4.50000","0.44391","0.01068"
"4.60000","0.45397","0.00655"
"4.70000","0.46382","0.02455"
"4.80000","0.47394","0.02020"
"4.90000","0.48389","0.01947"
"5.00000","0.49417","0.00288"
"5.10000","0.50389","0.00745"
"5.20000","0.51371","0.02155"
"5.30000","0.52434","0.02602"
"5.40000","0.53374","0.01909"
"5.50000","0.54402","0.02772"
"5.60000","0.55417","0.03421"
"5.70000","0.56363","0.03704"
"5.80000","0.57387","0.04220"
"5.90000","0.58401","0.02879"
"6.00000","0.59387","0.04413"
"6.10000","0.60398","0.02973"
"6.20000","0.61387","0.06819"
"6.30000","0.62418","0.03919"
"6.40000","0.63382","0.04315"
"6.50000","0.64371","0.06174"
"6.60000","0.65435","0.05273"
"6.70000","0.66379","0.04867"
"6.80000","0.67393","0.04536"
"6.90000","0.68407","0.06386"
"7.00000","0.69369","0.06161"
"7.10000","0.70383","0.05180"
"7.20000","0.71413","0.06637"
"7.30000","0.72390","0.06872"
"7.40000","0.73395","0.08455"
"7.50000","0.74381","0.07471"
"7.60000","0.75422","0.06847"
"7.70000","0.76387","0.10215"
"7.80000","0.77376","0.08357"
"7.90000","0.78422","0.09635"
"8.00000","0.79376","0.09432"
"8.10000","0.80386","0.10458"
"8.20000","0.81406","0.10108"
"8.30000","0.82368","0.12386"
"8.40000","0.83387","0.11163"
"8.50000","0.84401","0.10556"
"8.60000","0.85388","0.12074"
"8.70000","0.86402","0.12389"
"8.80000","0.87375","0.12807"
"8.90000","0.88429","0.11996"
"9.00000","0.89397","0.13451"
"9.10000","0.90386","0.14869"
"9.20000","0.91426","0.15499"
"9.30000","0.92385","0.13891"
"9.40000","0.93391","0.16592"
"9.50000","0.94393","0.17174"
"9.60000","0.95362","0.17526"
"9.70000","0.96397","0.15246"
"9.80000","0.97395","0.19964"
"9.90000","0.98392","0.20389"
"10.00000","0.99395","0.20515"
"10.06200","1.00003","0.18631"
"10.06300","1.00012","0.18597"
"10.06400","1.00020","0.18544"
"10.16400","1.00184","0.18755"
"10.26400","1.00151","0.19917"
"10.36400","1.00116","0.19801"
"10.46400","1.00064","0.18314"
"10.56400","1.00014","0.21246"
"10.66400","0.99996","0.19498"
"10.76400","0.99996","0.19570"
"10.86400","0.99988","0.19286"
"10.96400","0.99988","0.19442"
"11.06400","0.99988","0.19680"
"11.16400","0.99988","0.19674"
"11.26400","0.99988","0.16967"
"11.36400","0.99988","0.20718"
"11.46400","0.99997","0.18495"
"11.56400","0.99996","0.19000"
"11.66400","0.99996","0.17766"
"11.76400","0.99996","0.19236"
"11.86400","0.99996","0.18330"
"11.96400","0.99996","0.18789"
"12.06400","0.99996","0.20170"
"12.16400","0.99996","0.18275"
"12.26400","0.99996","0.18412"
"12.36400","0.99996","0.19560"
"12.46400","0.99996","0.18728"
"12.56400","0.99996","0.20871"
"12.66400","0.99996","0.16618"
"12.76400","0.99996","0.20900"
"12.86400","0.99996","0.18845"
"12.96400","0.99996","0.18747"
"13.06400","0.99996","0.17545"
"13.16400","0.99996","0.18559"
"13.26400","0.99996","0.19994"
"13.36400","0.99996","0.17261"
"13.46400","0.99996","0.19099"
"13.56400","0.99996","0.18227"
"13.66400","0.99996","0.19291"
"13.76400","0.99996","0.18300"
"13.86400","0.99996","0.18429"
"13.96400","0.99996","0.19468"
"14.06400","0.99996","0.17430"
"14.16400","0.99996","0.20057"
"14.26400","0.99996","0.19869"
"14.36400","0.99996","0.18009"
"14.46400","0.99996","0.18562"
"14.56400","0.99996","0.18878"
"14.66400","0.99996","0.19313"
"14.76400","0.99996","0.18827"
"14.86400","0.99996","0.18295"
"14.96400","0.99996","0.19874"
"15.06400","0.99996","0.18108"
"15.16400","0.99996","0.19444"
"15.26400","0.99996","0.17752"
"15.36400","0.99996","0.20010"
"15.46400","0.99996","0.17508"
"15.56400","0.99996","0.18738"
"15.66400","0.99996","0.19997"
"15.76400","0.99996","0.17974"
"15.86400","0.99996","0.18839"
"15.96400","0.99996","0.17446"
"16.06400","0.99996","0.19959"
"16.16400","0.99996","0.17747"
"16.26400","0.99996","0.19078"
"16.36400","0.99996","0.19453"
"16.46400","0.99996","0.18143"
"16.56400","0.99996","0.17823"
"16.66400","0.99996","0.18963"
"16.76400","0.99996","0.19840"
"16.86400","0.99996","0.19756"
"16.96400","0.99996","0.16969"
"17.06400","0.99996","0.19549"
"17.16400","0.99996","0.17841"
"17.26400","0.99996","0.18229"
"17.36400","0.99996","0.16649"
"17.46400","0.99996","0.18596"
"17.56400","0.99996","0.18289"
"17.66400","0.99996","0.18478"
"17.76400","0.99996","0.17811"
"17.86400","0.99996","0.19044"
"17.96400","0.99996","0.18481"
"18.06400","0.99996","0.18644"
"18.16400","0.99996","0.18160"
"18.26400","0.99996","0.18934"
"18.36400","0.99996","0.18514"
"18.46400","0.99996","0.17667"
"18.56400","0.99996","0.20191"
"18.66400","0.99996","0.17411"
"18.76400","0.99996","0.18712"
"18.86400","0.99996","0.17640"
"18.96400","0.99996","0.18524"
"19.06400","0.99996","0.17180"
"19.16400","0.99996","0.18782"
"19.26400","0.99996","0.18250"
"19.36400","0.99996","0.18641"
"19.46400","0.99996","0.17284"
"19.56400","0.99996","0.17222"
"19.66400","0.99996","0.18312"
"19.76400","0.99996","0.18892"
"19.86400","0.99996","0.17183"
"19.96400","0.99996","0.19124"
"20.06300","0.99996","0.17124"
"20.06400","0.99996","0.17121"
"20.08200","0.99996","0.17524"
"20.18200","0.99736","0.17971"
"20.28200","0.98622","0.18433"
"20.38200","0.97562","0.16734"
"20.48200","0.96529","0.14954"
"20.58200","0.95549","0.15537"
"20.68200","0.94583","0.14401"
"20.78200","0.93522","0.14091"
"20.88200","0.92555","0.12601"
"20.98200","0.91543","0.12156"
"21.08200","0.90510","0.12789"
"21.18200","0.89556","0.11271"
"21.28200","0.88523","0.11853"
"21.38200","0.87523","0.10089"
"21.48200","0.86551","0.09876"
"21.58200","0.85535","0.10785"
"21.68200","0.84563","0.08944"
"21.78200","0.83514","0.11080"
"21.88200","0.82553","0.08461"
"21.98200","0.81575","0.07602"
"22.08200","0.80502","0.09273"
"22.18200","0.79550","0.06703"
"22.28200","0.78544","0.07972"
"22.38200","0.77513","0.05761"
"22.48200","0.76554","0.06073"
"22.58200","0.75542","0.04217"
