General : Start date,"4/15/2024 1:38 PM"
General : End date,"4/15/2024 1:39 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00345"
"0.10000","0.00238","-0.01336"
"0.20000","0.01316","0.02642"
"0.30000","0.02390","-0.00696"
"0.40000","0.03399","0.00649"
"0.50000","0.04374","0.00580"
"0.60000","0.05401","0.00283"
"0.70000","0.06398","0.00185"
"0.80000","0.07410","-0.01400"
"0.90000","0.08402","0.00628"
"1.00000","0.09378","0.00163"
"1.10000","0.10437","-0.01471"
"1.20000","0.11397","-0.00420"
"1.30000","0.12405","-0.00484"
"1.40000","0.13418","0.00699"
"1.50000","0.14378","-0.00241"
"1.60000","0.15398","-0.00249"
"1.70000","0.16419","-0.00320"
"1.80000","0.17371","0.00520"
"1.90000","0.18411","-0.01359"
"2.00000","0.19389","0.00723"
"2.10000","0.20409","-0.00765"
"2.20000","0.21393","-0.00281"
"2.30000","0.22379","-0.00914"
"2.40000","0.23435","-0.00150"
"2.50000","0.24393","-0.01374"
"2.60000","0.25393","-0.00270"
"2.70000","0.26423","-0.00594"
"2.80000","0.27375","-0.00115"
"2.90000","0.28393","-0.00694"
"3.00000","0.29421","-0.03241"
"3.10000","0.30380","0.01219"
"3.20000","0.31413","-0.00950"
"3.30000","0.32404","-0.01448"
"3.40000","0.33417","-0.00881"
"3.50000","0.34392","-0.01364"
"3.60000","0.35378","0.01411"
"3.70000","0.36441","-0.01694"
"3.80000","0.37391","-0.00615"
"3.90000","0.38387","-0.00390"
"4.00000","0.39415","0.00377"
"4.10000","0.40366","0.01088"
"4.20000","0.41393","-0.01565"
"4.30000","0.42415","0.00251"
"4.40000","0.43380","0.00698"
"4.50000","0.44409","-0.00466"
"4.60000","0.45397","0.00029"
"4.70000","0.46419","-0.00276"
"4.80000","0.47396","0.01532"
"4.90000","0.48393","-0.00277"
"5.00000","0.49442","-0.01037"
"5.10000","0.50400","-0.00518"
"5.20000","0.51389","-0.00785"
"5.30000","0.52426","0.00638"
"5.40000","0.53370","-0.01077"
"5.50000","0.54391","0.01847"
"5.60000","0.55408","-0.00036"
"5.70000","0.56382","0.00371"
"5.80000","0.57401","0.00347"
"5.90000","0.58389","0.00878"
"6.00000","0.59421","0.00371"
"6.10000","0.60397","-0.00421"
"6.20000","0.61388","0.01548"
"6.30000","0.62432","0.00959"
"6.40000","0.63403","0.00342"
"6.50000","0.64388","0.00308"
"6.60000","0.65419","0.00586"
"6.70000","0.66374","0.01588"
"6.80000","0.67408","-0.00904"
"6.90000","0.68409","0.00459"
"7.00000","0.69388","0.01465"
"7.10000","0.70404","0.00546"
"7.20000","0.71382","0.01425"
"7.30000","0.72415","-0.00116"
"7.40000","0.73406","0.01184"
"7.50000","0.74394","0.01629"
"7.60000","0.75433","0.01634"
"7.70000","0.76390","0.02134"
"7.80000","0.77393","0.01711"
"7.90000","0.78412","0.02296"
"8.00000","0.79368","0.01630"
"8.10000","0.80416","0.02566"
"8.20000","0.81404","0.01964"
"8.30000","0.82388","0.02434"
"8.40000","0.83401","0.01997"
"8.50000","0.84393","0.02072"
"8.60000","0.85423","0.03329"
"8.70000","0.86405","0.01382"
"8.80000","0.87384","0.02070"
"8.90000","0.88439","0.04561"
"9.00000","0.89381","0.03246"
"9.10000","0.90384","0.04316"
"9.20000","0.91424","0.03287"
"9.30000","0.92368","0.05422"
"9.40000","0.93408","0.04964"
"9.50000","0.94411","0.03551"
"9.60000","0.95385","0.04918"
"9.70000","0.96394","0.04903"
"9.80000","0.97389","0.05936"
"9.90000","0.98425","0.04758"
"10.00000","0.99403","0.05674"
"10.05900","1.00003","0.04123"
"10.06000","1.00012","0.04008"
"10.06100","1.00021","0.03884"
"10.16100","1.00195","0.07612"
"10.26100","1.00158","0.05758"
