General : Start date,"1/29/2024 3:29 PM"
General : End date,"1/29/2024 3:30 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00091"
"0.10000","0.00228","0.00057"
"0.20000","0.01048","0.01721"
"0.30000","0.02256","0.03940"
"0.40000","0.03275","0.05955"
"0.50000","0.04227","0.07662"
"0.60000","0.05258","0.09566"
"0.70000","0.06250","0.11919"
"0.80000","0.07266","0.13392"
"0.90000","0.08269","0.15590"
"1.00000","0.09246","0.17606"
"1.10000","0.10293","0.18709"
"1.20000","0.11258","0.20929"
"1.30000","0.12237","0.23189"
"1.40000","0.13280","0.24664"
"1.50000","0.14237","0.26605"
"1.60000","0.15263","0.28701"
"1.70000","0.16265","0.30128"
"1.80000","0.17221","0.32056"
"1.90000","0.18264","0.34303"
"2.00000","0.19251","0.35915"
"2.10000","0.20266","0.37641"
"2.20000","0.21262","0.40249"
"2.30000","0.22243","0.41398"
"2.40000","0.23286","0.43175"
"2.50000","0.24260","0.45669"
"2.60000","0.25250","0.47121"
"2.70000","0.26297","0.49419"
"2.80000","0.27230","0.51333"
"2.90000","0.28269","0.52548"
"3.00000","0.29265","0.54907"
"3.10000","0.30222","0.56963"
"3.20000","0.31254","0.58866"
"3.30000","0.32258","0.60813"
"3.40000","0.33262","0.62501"
"3.50000","0.34254","0.64419"
"3.60000","0.35240","0.65806"
"3.70000","0.36282","0.67895"
"3.80000","0.37253","0.70324"
"3.90000","0.38241","0.71363"
"4.00000","0.39295","0.73944"
"4.10000","0.40228","0.75590"
"4.20000","0.41274","0.77015"
"4.30000","0.42270","0.79484"
"4.40000","0.43230","0.81431"
"4.50000","0.44259","0.82588"
"4.60000","0.45260","0.85139"
"4.70000","0.46263","0.87059"
"4.80000","0.47256","0.88486"
"4.90000","0.48234","0.90778"
"5.00000","0.49285","0.92840"
"5.10000","0.50245","0.94046"
"5.20000","0.51238","0.96406"
"5.30000","0.52296","0.98604"
"5.40000","0.53228","1.00185"
"5.50000","0.54261","1.02123"
"5.60000","0.55256","1.04355"
"5.70000","0.56236","1.05827"
"5.80000","0.57255","1.07839"
"5.90000","0.58273","1.09380"
"6.00000","0.59265","1.11346"
"6.10000","0.60262","1.12948"
"6.20000","0.61233","1.15320"
"6.30000","0.62294","1.16779"
"6.40000","0.63252","1.18473"
"6.50000","0.64242","1.20825"
"6.60000","0.65282","1.22679"
"6.70000","0.66226","1.24356"
"6.80000","0.67248","1.26670"
"6.90000","0.68259","1.28187"
"7.00000","0.69239","1.30280"
"7.10000","0.70257","1.32596"
"7.20000","0.71259","1.34052"
"7.30000","0.72265","1.35902"
"7.40000","0.73262","1.38311"
"7.50000","0.74224","1.39753"
"7.60000","0.75299","1.41334"
"7.70000","0.76262","1.44043"
"7.80000","0.77255","1.45329"
"7.90000","0.78280","1.47390"
"8.00000","0.79235","1.49212"
"8.10000","0.80251","1.51129"
"8.20000","0.81255","1.52902"
"8.30000","0.82232","1.55373"
"8.40000","0.83266","1.56816"
"8.50000","0.84250","1.58649"
"8.60000","0.85269","1.60794"
"8.70000","0.86258","1.62733"
"8.80000","0.87233","1.64421"
"8.90000","0.88296","1.66304"
"9.00000","0.89252","1.67948"
"9.10000","0.90259","1.69760"
"9.20000","0.91276","1.72071"
"9.30000","0.92230","1.74180"
"9.40000","0.93258","1.75842"
"9.50000","0.94276","1.77554"
"9.60000","0.95226","1.79946"
"9.70000","0.96269","1.81079"
"9.80000","0.97247","1.83227"
"9.90000","0.98267","1.85301"
"10.00000","0.99250","1.86763"
"10.07700","1.00008","1.87789"
"10.07800","1.00016","1.87774"
"10.07900","1.00025","1.87764"
"10.17900","1.00182","1.89019"
"10.27900","1.00149","1.88865"
"10.37900","1.00111","1.88327"
"10.47900","1.00062","1.88948"
"10.57900","1.00012","1.88943"
"10.67900","0.99996","1.88704"
"10.77900","0.99996","1.88778"
"10.87900","0.99988","1.88959"
"10.97900","0.99988","1.88819"
"11.07900","0.99988","1.88737"
"11.17900","0.99988","1.88973"
"11.27900","0.99988","1.88776"
"11.37900","0.99991","1.88740"
"11.47900","0.99996","1.89089"
"11.57900","0.99996","1.88462"
"11.67900","0.99996","1.88339"
"11.77900","0.99996","1.88759"
"11.87900","0.99996","1.88345"
"11.97900","0.99996","1.88444"
"12.07900","0.99996","1.88811"
"12.17900","0.99996","1.88689"
"12.27900","0.99996","1.88780"
"12.37900","0.99996","1.88636"
"12.47900","0.99996","1.89179"
"12.57900","0.99996","1.88918"
"12.67900","0.99996","1.88336"
"12.77900","0.99996","1.89152"
"12.87900","0.99996","1.88318"
"12.97900","0.99996","1.88854"
"13.07900","0.99996","1.88792"
"13.17900","0.99996","1.87882"
"13.27900","0.99996","1.89046"
"13.37900","0.99996","1.88738"
"13.47900","0.99996","1.88252"
"13.57900","0.99996","1.88912"
"13.67900","0.99996","1.88514"
"13.77900","0.99996","1.88461"
"13.87900","0.99996","1.88634"
"13.97900","0.99996","1.88763"
"14.07900","0.99996","1.88933"
"14.17900","0.99996","1.88856"
"14.27900","0.99996","1.89041"
"14.37900","0.99996","1.88638"
"14.47900","0.99996","1.88802"
"14.57900","0.99996","1.89058"
"14.67900","0.99996","1.88542"
"14.77900","0.99996","1.88783"
"14.87900","0.99996","1.89420"
"14.97900","0.99996","1.88232"
"15.07900","0.99996","1.88702"
"15.17900","0.99996","1.88891"
"15.27900","0.99996","1.88580"
"15.37900","0.99996","1.88551"
"15.47900","0.99996","1.88939"
"15.57900","0.99996","1.88778"
"15.67900","0.99996","1.88536"
"15.77900","0.99996","1.88922"
"15.87900","0.99996","1.88742"
"15.97900","0.99996","1.88385"
"16.07900","0.99996","1.89313"
"16.17900","0.99996","1.89014"
"16.27900","0.99996","1.88752"
"16.37900","0.99996","1.89387"
"16.47900","0.99996","1.88774"
"16.57900","0.99996","1.88509"
"16.67900","0.99996","1.88816"
"16.77900","0.99996","1.88412"
"16.87900","0.99996","1.88710"
"16.97900","0.99996","1.88668"
"17.07900","0.99996","1.88713"
"17.17900","0.99996","1.88161"
"17.27900","0.99996","1.88743"
"17.37900","0.99996","1.88462"
"17.47900","0.99996","1.88522"
"17.57900","0.99996","1.88562"
"17.67900","0.99996","1.88780"
"17.77900","0.99996","1.88541"
"17.87900","0.99996","1.88915"
"17.97900","0.99996","1.88983"
"18.07900","0.99996","1.88589"
"18.17900","0.99996","1.88540"
"18.27900","0.99996","1.88867"
"18.37900","0.99996","1.88802"
"18.47900","0.99996","1.88789"
"18.57900","0.99996","1.88678"
"18.67900","0.99996","1.88562"
"18.77900","0.99996","1.88396"
"18.87900","0.99996","1.89221"
"18.97900","0.99996","1.88406"
"19.07900","0.99996","1.88236"
"19.17900","0.99996","1.88651"
"19.27900","0.99996","1.88567"
"19.37900","0.99996","1.88594"
"19.47900","0.99996","1.88755"
"19.57900","0.99996","1.88409"
"19.67900","0.99996","1.88800"
"19.77900","0.99996","1.88581"
"19.87900","0.99996","1.88763"
"19.97900","0.99996","1.88865"
"20.07800","0.99996","1.88607"
"20.07900","0.99996","1.88610"
"20.11300","0.99996","1.88948"
"20.21300","0.99742","1.88158"
"20.31300","0.98626","1.86333"
"20.41300","0.97588","1.84308"
"20.51300","0.96517","1.82033"
"20.61300","0.95539","1.80749"
"20.71300","0.94576","1.78550"
"20.81300","0.93512","1.76187"
"20.91300","0.92547","1.75254"
"21.01300","0.91541","1.72534"
"21.11300","0.90524","1.70314"
"21.21300","0.89546","1.68732"
"21.31300","0.88513","1.67269"
"21.41300","0.87531","1.64944"
"21.51300","0.86544","1.63139"
"21.61300","0.85543","1.60956"
"21.71300","0.84562","1.58964"
"21.81300","0.83514","1.57163"
"21.91300","0.82535","1.55420"
"22.01300","0.81567","1.52910"
"22.11300","0.80512","1.51670"
"22.21300","0.79560","1.49896"
"22.31300","0.78535","1.47582"
"22.41300","0.77512","1.46120"
"22.51300","0.76549","1.44696"
"22.61300","0.75517","1.42050"
"22.71300","0.74522","1.40523"
"22.81300","0.73551","1.38282"
"22.91300","0.72540","1.36602"
"23.01300","0.71564","1.34405"
"23.11300","0.70505","1.32822"
"23.21300","0.69551","1.30737"
"23.31300","0.68563","1.28480"
"23.41300","0.67507","1.26686"
"23.51300","0.66557","1.24681"
"23.61300","0.65532","1.22882"
"23.71300","0.64514","1.21705"
"23.81300","0.63545","1.19276"
"23.91300","0.62539","1.17552"
"24.01300","0.61528","1.16053"
"24.11300","0.60539","1.13422"
"24.21300","0.59545","1.11868"
"24.31300","0.58558","1.10142"
"24.41300","0.57495","1.07862"
"24.51300","0.56558","1.06484"
"24.61300","0.55555","1.04288"
"24.71300","0.54508","1.02407"
"24.81300","0.53554","1.00145"
"24.91300","0.52538","0.98797"
"25.01300","0.51507","0.96644"
"25.11300","0.50544","0.94154"
"25.21300","0.49529","0.93286"
"25.31300","0.48540","0.91330"
"25.41300","0.47537","0.88698"
"25.51300","0.46540","0.87346"
"25.61300","0.45568","0.85334"
"25.71300","0.44496","0.83377"
"25.81300","0.43549","0.81832"
"25.91300","0.42567","0.79588"
"26.01300","0.41516","0.77868"
"26.11300","0.40542","0.75739"
"26.21300","0.39538","0.74235"
"26.31300","0.38505","0.72232"
"26.41300","0.37548","0.69822"
"26.51300","0.36531","0.68626"
"26.61300","0.35544","0.66286"
"26.71300","0.34528","0.64116"
"26.81300","0.33538","0.62886"
"26.91300","0.32567","0.60104"
"27.01300","0.31501","0.58796"
"27.11300","0.30548","0.57465"
"27.21300","0.29573","0.54595"
"27.31300","0.28516","0.53363"
"27.41300","0.27542","0.51227"
"27.51300","0.26535","0.49364"
"27.61300","0.25520","0.47448"
"27.71300","0.24543","0.45445"
"27.81300","0.23525","0.43840"
"27.91300","0.22543","0.41645"
"28.01300","0.21528","0.40288"
"28.11300","0.20527","0.38171"
"28.21300","0.19560","0.35853"
"28.31300","0.18510","0.34202"
"28.41300","0.17550","0.32723"
"28.51300","0.16563","0.30290"
"28.61300","0.15513","0.28625"
"28.71300","0.14542","0.26791"
"28.81300","0.13529","0.24859"
"28.91300","0.12516","0.22988"
"29.01300","0.11560","0.20966"
"29.11300","0.10526","0.19310"
"29.21300","0.09537","0.17168"
"29.31300","0.08538","0.15518"
"29.41300","0.07535","0.13308"
"29.51300","0.06563","0.11316"
"29.61300","0.05508","0.10300"
"29.71300","0.04549","0.08106"
"29.81300","0.03565","0.05911"
"29.91300","0.02505","0.04419"
"30.01300","0.01541","0.02095"
"30.11300","0.00535","0.00359"
"30.17000","-0.00009","-0.00656"
"30.17100","-0.00019","-0.00634"
"30.17200","-0.00029","-0.00610"
"30.27200","0.00015","-0.00870"
"30.37200","0.00935","0.00662"
"30.47200","0.02044","0.03119"
"30.57200","0.03064","0.04663"
"30.67200","0.04047","0.07010"
"30.77200","0.05055","0.08957"
"30.87200","0.06029","0.10500"
"30.97200","0.07098","0.12893"
"31.07200","0.08070","0.14648"
"31.17200","0.09049","0.16030"
"31.27200","0.10087","0.18427"
"31.37200","0.11045","0.20184"
"31.47200","0.12053","0.21532"
"31.57200","0.13069","0.24177"
"31.67200","0.14029","0.25937"
"31.77200","0.15066","0.27872"
"31.87200","0.16060","0.29629"
"31.97200","0.17048","0.31362"
"32.07200","0.18064","0.33073"
"32.17200","0.19043","0.34864"
"32.27200","0.20096","0.37072"
"32.37200","0.21063","0.38524"
"32.47200","0.22055","0.40658"
"32.57200","0.23087","0.42704"
"32.67200","0.24045","0.44024"
"32.77200","0.25067","0.46403"
"32.87200","0.26089","0.48607"
"32.97200","0.27028","0.50251"
"33.07200","0.28074","0.52081"
"33.17200","0.29060","0.53839"
"33.27200","0.30050","0.56105"
"33.37200","0.31057","0.57819"
"33.47200","0.32043","0.59995"
"33.57200","0.33094","0.62057"
"33.67200","0.34055","0.63468"
"33.77200","0.35046","0.65548"
"33.87200","0.36083","0.67208"
"33.97200","0.37042","0.69161"
"34.07200","0.38056","0.70900"
"34.17200","0.39091","0.73233"
"34.27200","0.40028","0.74525"
"34.37200","0.41078","0.77048"
"34.47200","0.42065","0.78505"
"34.57200","0.43059","0.80423"
"34.67200","0.44059","0.82242"
"34.77200","0.45046","0.84423"
"34.87200","0.46098","0.85947"
"34.97200","0.47057","0.87830"
"35.07200","0.48043","0.89986"
"35.17200","0.49082","0.92113"
"35.27200","0.50035","0.93552"
"35.37200","0.51056","0.96078"
"35.47200","0.52090","0.97176"
"35.57200","0.53029","0.99651"
"35.67200","0.54064","1.01254"
"35.77200","0.55057","1.03189"
"35.87200","0.56064","1.04942"
"35.97200","0.57062","1.07013"
"36.07200","0.58062","1.08893"
"36.17200","0.59092","1.10588"
"36.27200","0.60064","1.12519"
"36.37200","0.61039","1.14803"
"36.47200","0.62090","1.15984"
"36.57200","0.63045","1.18096"
