General : Start date,"1/29/2024 3:17 PM"
General : End date,"1/29/2024 3:18 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00097"
"0.10000","0.00236","-0.00022"
"0.20000","0.01137","0.02316"
"0.30000","0.02249","0.04935"
"0.40000","0.03289","0.07317"
"0.50000","0.04248","0.09632"
"0.60000","0.05284","0.11609"
"0.70000","0.06278","0.14051"
"0.80000","0.07240","0.15666"
"0.90000","0.08279","0.18182"
"1.00000","0.09266","0.20982"
"1.10000","0.10296","0.22882"
"1.20000","0.11279","0.24907"
"1.30000","0.12261","0.27561"
"1.40000","0.13308","0.29650"
"1.50000","0.14273","0.32001"
"1.60000","0.15275","0.33982"
"1.70000","0.16311","0.36994"
"1.80000","0.17247","0.38362"
"1.90000","0.18292","0.40866"
"2.00000","0.19283","0.43535"
"2.10000","0.20244","0.45406"
"2.20000","0.21275","0.47529"
"2.30000","0.22273","0.49905"
"2.40000","0.23290","0.52257"
"2.50000","0.24273","0.54700"
"2.60000","0.25256","0.56720"
"2.70000","0.26301","0.59158"
"2.80000","0.27272","0.61000"
"2.90000","0.28265","0.63045"
"3.00000","0.29311","0.66023"
"3.10000","0.30245","0.67995"
"3.20000","0.31294","0.70024"
"3.30000","0.32289","0.72468"
"3.40000","0.33252","0.74480"
"3.50000","0.34277","0.77253"
"3.60000","0.35273","0.78944"
"3.70000","0.36294","0.81758"
"3.80000","0.37277","0.83672"
"3.90000","0.38255","0.85680"
"4.00000","0.39303","0.88421"
"4.10000","0.40265","0.90544"
"4.20000","0.41262","0.92452"
"4.30000","0.42309","0.94924"
"4.40000","0.43248","0.97140"
"4.50000","0.44285","0.99343"
"4.60000","0.45273","1.01568"
"4.70000","0.46261","1.03814"
"4.80000","0.47277","1.06266"
"4.90000","0.48289","1.07824"
"5.00000","0.49294","1.10522"
"5.10000","0.50279","1.12616"
"5.20000","0.51253","1.14917"
"5.30000","0.52310","1.17464"
"5.40000","0.53269","1.19685"
"5.50000","0.54266","1.21707"
"5.60000","0.55297","1.24322"
"5.70000","0.56244","1.26639"
"5.80000","0.57271","1.29186"
"5.90000","0.58274","1.30995"
"6.00000","0.59265","1.33589"
"6.10000","0.60274","1.35554"
"6.20000","0.61277","1.38018"
"6.30000","0.62291","1.39919"
"6.40000","0.63283","1.42858"
"6.50000","0.64244","1.44279"
"6.60000","0.65321","1.46934"
"6.70000","0.66278","1.49124"
"6.80000","0.67280","1.51191"
"6.90000","0.68291","1.53557"
"7.00000","0.69252","1.55595"
"7.10000","0.70272","1.58180"
"7.20000","0.71272","1.60627"
"7.30000","0.72260","1.62240"
"7.40000","0.73282","1.65241"
"7.50000","0.74267","1.67526"
"7.60000","0.75295","1.69290"
"7.70000","0.76277","1.71923"
"7.80000","0.77249","1.74205"
"7.90000","0.78317","1.76249"
"8.00000","0.79269","1.78510"
"8.10000","0.80282","1.80734"
"8.20000","0.81291","1.83173"
"8.30000","0.82247","1.85127"
"8.40000","0.83277","1.87680"
"8.50000","0.84292","1.90002"
"8.60000","0.85255","1.91971"
"8.70000","0.86287","1.94463"
"8.80000","0.87264","1.96293"
"8.90000","0.88294","1.98788"
"9.00000","0.89270","2.00920"
"9.10000","0.90254","2.03537"
"9.20000","0.91312","2.05610"
"9.30000","0.92265","2.07359"
"9.40000","0.93277","2.10446"
"9.50000","0.94295","2.12924"
"9.60000","0.95244","2.14682"
"9.70000","0.96277","2.17287"
"9.80000","0.97291","2.19247"
"9.90000","0.98264","2.21359"
"10.00000","0.99286","2.24108"
"10.07500","1.00005","2.25017"
"10.07600","1.00014","2.25015"
"10.07700","1.00022","2.25011"
"10.17700","1.00205","2.25741"
"10.27700","1.00167","2.25847"
"10.37700","1.00115","2.25821"
"10.47700","1.00041","2.25502"
"10.57700","0.99998","2.25919"
"10.67700","0.99989","2.25626"
"10.77700","0.99988","2.25752"
"10.87700","0.99988","2.25957"
"10.97700","0.99988","2.25312"
"11.07700","0.99988","2.25486"
"11.17700","0.99988","2.25850"
"11.27700","0.99988","2.25403"
"11.37700","0.99997","2.25553"
"11.47700","0.99996","2.25593"
"11.57700","0.99996","2.25871"
"11.67700","0.99996","2.25373"
"11.77700","0.99996","2.25624"
"11.87700","0.99996","2.25851"
"11.97700","0.99996","2.25660"
"12.07700","0.99996","2.25267"
"12.17700","0.99996","2.25909"
"12.27700","0.99996","2.25428"
"12.37700","0.99996","2.25309"
"12.47700","0.99996","2.25266"
"12.57700","0.99996","2.25726"
"12.67700","0.99996","2.25574"
"12.77700","0.99996","2.25905"
"12.87700","0.99996","2.25674"
"12.97700","0.99996","2.25863"
"13.07700","0.99996","2.25277"
"13.17700","0.99996","2.25949"
"13.27700","0.99996","2.25615"
"13.37700","0.99996","2.25709"
"13.47700","0.99996","2.25281"
"13.57700","0.99996","2.26082"
"13.67700","0.99996","2.25489"
"13.77700","0.99996","2.25756"
"13.87700","0.99996","2.25819"
"13.97700","0.99996","2.25784"
"14.07700","0.99996","2.25018"
"14.17700","0.99996","2.25593"
"14.27700","0.99996","2.25482"
"14.37700","0.99996","2.25084"
"14.47700","0.99996","2.25570"
"14.57700","0.99996","2.25223"
"14.67700","0.99996","2.25433"
"14.77700","0.99996","2.25547"
"14.87700","0.99996","2.25728"
"14.97700","0.99996","2.25700"
"15.07700","0.99996","2.25515"
"15.17700","0.99996","2.25629"
"15.27700","0.99996","2.26025"
"15.37700","0.99996","2.25634"
"15.47700","0.99996","2.25575"
"15.57700","0.99996","2.25826"
"15.67700","0.99996","2.25597"
"15.77700","0.99996","2.25653"
"15.87700","0.99996","2.25499"
"15.97700","0.99996","2.25525"
"16.07700","0.99996","2.25437"
"16.17700","0.99996","2.25117"
"16.27700","0.99996","2.25301"
"16.37700","0.99996","2.25573"
"16.47700","0.99996","2.25368"
"16.57700","0.99996","2.25546"
"16.67700","0.99996","2.25768"
"16.77700","0.99996","2.25187"
"16.87700","0.99996","2.25677"
"16.97700","0.99996","2.25602"
"17.07700","0.99996","2.25676"
"17.17700","0.99996","2.25243"
"17.27700","0.99996","2.25776"
"17.37700","0.99996","2.25353"
"17.47700","0.99996","2.25278"
"17.57700","0.99996","2.25871"
"17.67700","0.99996","2.25576"
"17.77700","0.99996","2.25304"
"17.87700","0.99996","2.25528"
"17.97700","0.99996","2.25199"
"18.07700","0.99996","2.25918"
"18.17700","0.99996","2.25222"
"18.27700","0.99996","2.25731"
"18.37700","0.99996","2.25697"
"18.47700","0.99996","2.25302"
"18.57700","0.99996","2.25460"
"18.67700","0.99996","2.26038"
"18.77700","0.99996","2.25243"
"18.87700","0.99996","2.25613"
"18.97700","0.99996","2.25602"
"19.07700","0.99996","2.25773"
"19.17700","0.99996","2.25531"
"19.27700","0.99996","2.25782"
"19.37700","0.99996","2.25633"
"19.47700","0.99996","2.25517"
"19.57700","0.99996","2.25180"
"19.67700","0.99996","2.25692"
"19.77700","0.99996","2.25401"
"19.87700","0.99996","2.25585"
"19.97700","0.99996","2.25579"
"20.07600","0.99996","2.25551"
"20.07700","0.99996","2.25566"
"20.08800","0.99996","2.25764"
"20.18800","0.99765","2.24979"
"20.28800","0.98626","2.22728"
"20.38800","0.97584","2.19811"
"20.48800","0.96495","2.17586"
"20.58800","0.95554","2.15411"
"20.68800","0.94561","2.13292"
"20.78800","0.93523","2.10459"
"20.88800","0.92551","2.08651"
"20.98800","0.91528","2.06521"
"21.08800","0.90529","2.04081"
"21.18800","0.89545","2.01751"
"21.28800","0.88544","1.99858"
"21.38800","0.87563","1.97355"
"21.48800","0.86518","1.94829"
"21.58800","0.85535","1.92974"
"21.68800","0.84575","1.90468"
"21.78800","0.83508","1.88050"
"21.88800","0.82546","1.86332"
"21.98800","0.81548","1.83964"
"22.08800","0.80519","1.81284"
"22.18800","0.79547","1.79047"
"22.28800","0.78515","1.77466"
"22.38800","0.77524","1.74562"
"22.48800","0.76549","1.72066"
"22.58800","0.75540","1.70148"
"22.68800","0.74553","1.68027"
"22.78800","0.73520","1.65724"
"22.88800","0.72538","1.63425"
"22.98800","0.71572","1.61256"
"23.08800","0.70513","1.58892"
"23.18800","0.69559","1.56575"
"23.28800","0.68541","1.54837"
"23.38800","0.67511","1.52053"
"23.48800","0.66548","1.49727"
"23.58800","0.65519","1.47867"
"23.68800","0.64515","1.45582"
"23.78800","0.63556","1.42911"
"23.88800","0.62537","1.40363"
"23.98800","0.61557","1.38498"
"24.08800","0.60513","1.35911"
"24.18800","0.59550","1.33786"
"24.28800","0.58566","1.31497"
"24.38800","0.57509","1.29454"
"24.48800","0.56556","1.26987"
"24.58800","0.55540","1.24916"
"24.68800","0.54514","1.22888"
"24.78800","0.53546","1.20561"
"24.88800","0.52537","1.18019"
"24.98800","0.51520","1.16037"
"25.08800","0.50545","1.13418"
"25.18800","0.49540","1.11037"
"25.28800","0.48554","1.09324"
"25.38800","0.47501","1.07271"
"25.48800","0.46559","1.04577"
"25.58800","0.45558","1.02145"
"25.68800","0.44511","1.00390"
"25.78800","0.43555","0.97989"
"25.88800","0.42548","0.95572"
"25.98800","0.41502","0.93104"
"26.08800","0.40551","0.91246"
"26.18800","0.39529","0.88829"
"26.28800","0.38530","0.86719"
"26.38800","0.37548","0.84618"
"26.48800","0.36534","0.81732"
"26.58800","0.35561","0.79636"
"26.68800","0.34504","0.77616"
"26.78800","0.33547","0.75013"
"26.88800","0.32576","0.72650"
"26.98800","0.31512","0.70865"
"27.08800","0.30542","0.68286"
"27.18800","0.29550","0.66257"
"27.28800","0.28499","0.63613"
"27.38800","0.27554","0.61932"
"27.48800","0.26529","0.59386"
"27.58800","0.25540","0.57119"
"27.68800","0.24534","0.55319"
"27.78800","0.23538","0.52671"
"27.88800","0.22561","0.50477"
"27.98800","0.21506","0.48496"
"28.08800","0.20550","0.46200"
"28.18800","0.19579","0.43799"
"28.28800","0.18512","0.41363"
"28.38800","0.17543","0.39122"
"28.48800","0.16542","0.36553"
"28.58800","0.15518","0.34195"
"28.68800","0.14545","0.32768"
"28.78800","0.13524","0.30225"
"28.88800","0.12538","0.27943"
"28.98800","0.11537","0.25993"
"29.08800","0.10526","0.23362"
"29.18800","0.09555","0.21354"
"29.28800","0.08515","0.19074"
"29.38800","0.07552","0.17058"
"29.48800","0.06572","0.14659"
"29.58800","0.05513","0.12264"
"29.68800","0.04542","0.10721"
"29.78800","0.03536","0.08364"
"29.88800","0.02515","0.05585"
"29.98800","0.01563","0.03741"
"30.08800","0.00523","0.01057"
"30.14600","-0.00005","-0.00173"
"30.14700","-0.00014","-0.00204"
"30.14800","-0.00022","-0.00236"
"30.24800","0.00046","-0.00238"
"30.34800","0.00932","0.01442"
"30.44800","0.02049","0.04146"
"30.54800","0.03074","0.06373"
"30.64800","0.04047","0.08978"
"30.74800","0.05074","0.10550"
"30.84800","0.06067","0.13877"
"30.94800","0.07070","0.15682"
"31.04800","0.08075","0.17741"
"31.14800","0.09053","0.20223"
"31.24800","0.10114","0.22275"
"31.34800","0.11075","0.24661"
"31.44800","0.12073","0.27039"
"31.54800","0.13097","0.29242"
"31.64800","0.14051","0.31370"
"31.74800","0.15086","0.32962"
"31.84800","0.16098","0.36106"
"31.94800","0.17046","0.38331"
"32.04800","0.18087","0.39778"
"32.14800","0.19070","0.42630"
"32.24800","0.20072","0.44644"
"32.34800","0.21073","0.46834"
"32.44800","0.22054","0.49310"
"32.54800","0.23111","0.51819"
"32.64800","0.24067","0.53966"
"32.74800","0.25064","0.56210"
"32.84800","0.26095","0.58484"
"32.94800","0.27052","0.60670"
"33.04800","0.28077","0.62645"
"33.14800","0.29100","0.65150"
"33.24800","0.30046","0.67343"
"33.34800","0.31092","0.69428"
"33.44800","0.32075","0.71946"
"33.54800","0.33081","0.74000"
"33.64800","0.34074","0.76371"
"33.74800","0.35059","0.78632"
"33.84800","0.36117","0.80317"
"33.94800","0.37067","0.83351"
"34.04800","0.38064","0.85101"
"34.14800","0.39090","0.87184"
"34.24800","0.40047","0.90296"
"34.34800","0.41074","0.92015"
"34.44800","0.42099","0.94293"
"34.54800","0.43048","0.97240"
"34.64800","0.44079","0.98824"
"34.74800","0.45068","1.01300"
"34.84800","0.46087","1.03486"
