General : Start date,"1/29/2024 3:27 PM"
General : End date,"1/29/2024 3:28 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00618"
"0.10000","0.00241","-0.00459"
"0.20000","0.01141","0.02312"
"0.30000","0.02251","0.04920"
"0.40000","0.03250","0.06873"
"0.50000","0.04316","0.08932"
"0.60000","0.05271","0.11671"
"0.70000","0.06285","0.13520"
"0.80000","0.07294","0.15948"
"0.90000","0.08251","0.18724"
"1.00000","0.09287","0.20463"
"1.10000","0.10297","0.22946"
"1.20000","0.11259","0.25113"
"1.30000","0.12285","0.26997"
"1.40000","0.13267","0.28974"
"1.50000","0.14289","0.31960"
"1.60000","0.15274","0.33562"
"1.70000","0.16257","0.35944"
"1.80000","0.17315","0.38841"
"1.90000","0.18261","0.39857"
"2.00000","0.19273","0.42578"
"2.10000","0.20293","0.45212"
"2.20000","0.21247","0.47213"
"2.30000","0.22280","0.49484"
"2.40000","0.23299","0.52164"
"2.50000","0.24260","0.53599"
"2.60000","0.25287","0.56531"
"2.70000","0.26271","0.58511"
"2.80000","0.27300","0.60575"
"2.90000","0.28272","0.62812"
"3.00000","0.29258","0.65675"
"3.10000","0.30318","0.67182"
"3.20000","0.31264","0.69441"
"3.30000","0.32275","0.71753"
"3.40000","0.33284","0.73587"
"3.50000","0.34245","0.76317"
"3.60000","0.35275","0.78672"
"3.70000","0.36298","0.80506"
"3.80000","0.37258","0.83123"
"3.90000","0.38281","0.85301"
"4.00000","0.39264","0.87269"
"4.10000","0.40300","0.89387"
"4.20000","0.41280","0.92066"
"4.30000","0.42266","0.94256"
"4.40000","0.43313","0.96452"
"4.50000","0.44273","0.98746"
"4.60000","0.45265","1.00581"
"4.70000","0.46294","1.03003"
"4.80000","0.47258","1.05636"
"4.90000","0.48271","1.07232"
"5.00000","0.49288","1.09826"
"5.10000","0.50260","1.12236"
"5.20000","0.51272","1.14018"
"5.30000","0.52255","1.16354"
"5.40000","0.53309","1.19008"
"5.50000","0.54280","1.20830"
"5.60000","0.55266","1.23365"
"5.70000","0.56310","1.25588"
"5.80000","0.57273","1.27101"
"5.90000","0.58262","1.29824"
"6.00000","0.59295","1.32571"
"6.10000","0.60253","1.34193"
"6.20000","0.61291","1.36838"
"6.30000","0.62282","1.39329"
"6.40000","0.63270","1.41003"
"6.50000","0.64275","1.43758"
"6.60000","0.65254","1.45775"
"6.70000","0.66305","1.47560"
"6.80000","0.67283","1.50173"
"6.90000","0.68266","1.52561"
"7.00000","0.69308","1.54482"
"7.10000","0.70264","1.56961"
"7.20000","0.71272","1.58714"
"7.30000","0.72290","1.61722"
"7.40000","0.73248","1.63471"
"7.50000","0.74295","1.65633"
"7.60000","0.75280","1.67686"
"7.70000","0.76267","1.70135"
"7.80000","0.77277","1.72701"
"7.90000","0.78267","1.74513"
"8.00000","0.79306","1.76716"
"8.10000","0.80281","1.79422"
"8.20000","0.81264","1.81540"
"8.30000","0.82306","1.83400"
"8.40000","0.83256","1.85855"
"8.50000","0.84271","1.88143"
"8.60000","0.85301","1.90534"
"8.70000","0.86245","1.92862"
"8.80000","0.87286","1.94593"
"8.90000","0.88283","1.97085"
"9.00000","0.89265","1.99746"
"9.10000","0.90274","2.01236"
"9.20000","0.91265","2.04333"
"9.30000","0.92309","2.06473"
"9.40000","0.93277","2.07967"
"9.50000","0.94266","2.10962"
"9.60000","0.95311","2.13047"
"9.70000","0.96256","2.15046"
"9.80000","0.97272","2.17344"
"9.90000","0.98302","2.20050"
"10.00000","0.99246","2.22081"
"10.07300","1.00005","2.23525"
"10.07400","1.00015","2.23531"
"10.07500","1.00024","2.23535"
"10.17500","1.00211","2.23966"
"10.27500","1.00173","2.24280"
"10.37500","1.00114","2.23755"
"10.47500","1.00034","2.23671"
"10.57500","0.99997","2.23914"
"10.67500","0.99990","2.23466"
"10.77500","0.99988","2.23499"
"10.87500","0.99988","2.23525"
"10.97500","0.99988","2.23547"
"11.07500","0.99988","2.23811"
"11.17500","0.99988","2.23929"
"11.27500","0.99988","2.23522"
"11.37500","0.99994","2.23712"
"11.47500","0.99996","2.23818"
"11.57500","0.99996","2.23731"
"11.67500","0.99996","2.24120"
"11.77500","0.99996","2.23753"
"11.87500","0.99996","2.23930"
"11.97500","0.99996","2.23706"
"12.07500","0.99996","2.24008"
"12.17500","0.99996","2.23567"
"12.27500","0.99996","2.23800"
"12.37500","0.99996","2.23948"
"12.47500","0.99996","2.23435"
"12.57500","0.99996","2.23722"
"12.67500","0.99996","2.23863"
"12.77500","0.99996","2.23201"
"12.87500","0.99996","2.23830"
"12.97500","0.99996","2.23906"
"13.07500","0.99996","2.23291"
"13.17500","0.99996","2.24029"
"13.27500","0.99996","2.23632"
"13.37500","0.99996","2.23448"
"13.47500","0.99996","2.23777"
"13.57500","0.99996","2.23691"
"13.67500","0.99996","2.23308"
"13.77500","0.99996","2.23607"
"13.87500","0.99996","2.24012"
"13.97500","0.99996","2.23386"
"14.07500","0.99996","2.23591"
"14.17500","0.99996","2.24267"
"14.27500","0.99996","2.23153"
"14.37500","0.99996","2.23873"
"14.47500","0.99996","2.23861"
"14.57500","0.99996","2.23527"
"14.67500","0.99996","2.23860"
"14.77500","0.99996","2.23697"
"14.87500","0.99996","2.23512"
"14.97500","0.99996","2.23772"
"15.07500","0.99996","2.23843"
"15.17500","0.99996","2.23204"
"15.27500","0.99996","2.23952"
"15.37500","0.99996","2.23685"
"15.47500","0.99996","2.23775"
"15.57500","0.99996","2.23887"
"15.67500","0.99996","2.23754"
"15.77500","0.99996","2.23656"
"15.87500","0.99996","2.23654"
"15.97500","0.99996","2.23641"
"16.07500","0.99996","2.23194"
"16.17500","0.99996","2.23651"
"16.27500","0.99996","2.23745"
"16.37500","0.99996","2.23047"
"16.47500","0.99996","2.23756"
"16.57500","0.99996","2.23669"
"16.67500","0.99996","2.23505"
"16.77500","0.99996","2.24041"
"16.87500","0.99996","2.23728"
"16.97500","0.99996","2.23319"
"17.07500","0.99996","2.24195"
"17.17500","0.99996","2.23660"
"17.27500","0.99996","2.23806"
"17.37500","0.99996","2.23617"
"17.47500","0.99996","2.23904"
"17.57500","0.99996","2.23395"
"17.67500","0.99996","2.23707"
"17.77500","0.99996","2.24096"
"17.87500","0.99996","2.23473"
"17.97500","0.99996","2.23834"
"18.07500","0.99996","2.23650"
"18.17500","0.99996","2.23315"
"18.27500","0.99996","2.24233"
"18.37500","0.99996","2.23095"
"18.47500","0.99996","2.23738"
"18.57500","0.99996","2.23855"
"18.67500","0.99996","2.23887"
"18.77500","0.99996","2.23597"
"18.87500","0.99996","2.23654"
"18.97500","0.99996","2.23421"
"19.07500","0.99996","2.23497"
"19.17500","0.99996","2.23803"
"19.27500","0.99996","2.24043"
"19.37500","0.99996","2.23605"
"19.47500","0.99996","2.24178"
"19.57500","0.99996","2.24060"
"19.67500","0.99996","2.23412"
"19.77500","0.99996","2.23889"
"19.87500","0.99996","2.23604"
"19.97500","0.99996","2.23493"
"20.07400","0.99996","2.23712"
"20.07500","0.99996","2.23735"
"20.09500","0.99996","2.24033"
"20.19500","0.99755","2.22514"
"20.29500","0.98635","2.20747"
"20.39500","0.97518","2.18629"
"20.49500","0.96560","2.15625"
"20.59500","0.95544","2.13733"
"20.69500","0.94536","2.11623"
"20.79500","0.93555","2.08679"
"20.89500","0.92527","2.07117"
"20.99500","0.91551","2.04822"
"21.09500","0.90522","2.02212"
"21.19500","0.89555","2.00061"
"21.29500","0.88577","1.98220"
"21.39500","0.87505","1.95167"
"21.49500","0.86542","1.93599"
"21.59500","0.85561","1.91312"
"21.69500","0.84515","1.88430"
"21.79500","0.83554","1.87081"
"21.89500","0.82541","1.84611"
"21.99500","0.81537","1.82202"
"22.09500","0.80545","1.80395"
"22.19500","0.79521","1.77650"
"22.29500","0.78560","1.75254"
"22.39500","0.77522","1.73183"
"22.49500","0.76553","1.71260"
"22.59500","0.75572","1.68551"
"22.69500","0.74509","1.66541"
"22.79500","0.73539","1.64215"
"22.89500","0.72554","1.61512"
"22.99500","0.71512","1.59706"
"23.09500","0.70563","1.57686"
"23.19500","0.69530","1.54859"
"23.29500","0.68528","1.53169"
"23.39500","0.67548","1.50819"
"23.49500","0.66525","1.48247"
"23.59500","0.65553","1.46683"
"23.69500","0.64536","1.44307"
"23.79500","0.63558","1.41692"
"23.89500","0.62570","1.39820"
"23.99500","0.61513","1.37225"
"24.09500","0.60539","1.35091"
"24.19500","0.59553","1.33053"
"24.29500","0.58499","1.30236"
"24.39500","0.57566","1.28202"
"24.49500","0.56523","1.26261"
"24.59500","0.55526","1.24184"
"24.69500","0.54536","1.21123"
"24.79500","0.53548","1.18965"
"24.89500","0.52544","1.17248"
"24.99500","0.51533","1.14424"
"25.09500","0.50555","1.12436"
"25.19500","0.49572","1.10495"
"25.29500","0.48510","1.07625"
"25.39500","0.47556","1.06236"
"25.49500","0.46555","1.03843"
"25.59500","0.45514","1.01138"
"25.69500","0.44563","0.99517"
"25.79500","0.43521","0.97112"
"25.89500","0.42519","0.94763"
"25.99500","0.41534","0.92611"
"26.09500","0.40544","0.90417"
"26.19500","0.39542","0.87916"
"26.29500","0.38531","0.85787"
"26.39500","0.37551","0.83700"
"26.49500","0.36578","0.81088"
"26.59500","0.35495","0.78826"
"26.69500","0.34550","0.76665"
"26.79500","0.33561","0.73827"
"26.89500","0.32523","0.72119"
"26.99500","0.31563","0.69999"
"27.09500","0.30527","0.67730"
"27.19500","0.29524","0.65755"
"27.29500","0.28544","0.62952"
"27.39500","0.27542","0.61296"
"27.49500","0.26565","0.59109"
"27.59500","0.25518","0.56875"
"27.69500","0.24542","0.54466"
"27.79500","0.23580","0.52053"
"27.89500","0.22487","0.50021"
"27.99500","0.21551","0.47872"
"28.09500","0.20555","0.45358"
"28.19500","0.19523","0.43249"
"28.29500","0.18556","0.40702"
"28.39500","0.17533","0.38910"
"28.49500","0.16531","0.36678"
"28.59500","0.15542","0.33716"
"28.69500","0.14546","0.32144"
"28.79500","0.13569","0.29809"
"28.89500","0.12526","0.26827"
"28.99500","0.11543","0.25551"
"29.09500","0.10574","0.22860"
"29.19500","0.09507","0.20620"
"29.29500","0.08545","0.18817"
"29.39500","0.07547","0.16529"
"29.49500","0.06527","0.13915"
"29.59500","0.05548","0.12265"
"29.69500","0.04517","0.09690"
"29.79500","0.03525","0.07432"
"29.89500","0.02548","0.05417"
"29.99500","0.01547","0.03134"
