General : Start date,"1/29/2024 3:39 PM"
General : End date,"1/29/2024 3:40 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00212"
"0.10000","0.00252","0.01036"
"0.20000","0.01350","0.02471"
"0.30000","0.02437","0.04593"
"0.40000","0.03467","0.06718"
"0.50000","0.04435","0.08865"
"0.60000","0.05456","0.10639"
"0.70000","0.06437","0.12847"
"0.80000","0.07477","0.15031"
"0.90000","0.08454","0.16859"
"1.00000","0.09443","0.18612"
"1.10000","0.10483","0.20971"
"1.20000","0.11443","0.23019"
"1.30000","0.12437","0.24497"
"1.40000","0.13465","0.26924"
"1.50000","0.14431","0.29069"
"1.60000","0.15442","0.30517"
"1.70000","0.16458","0.32498"
"1.80000","0.17437","0.34733"
"1.90000","0.18447","0.36739"
"2.00000","0.19426","0.38640"
"2.10000","0.20484","0.40605"
"2.20000","0.21453","0.42601"
"2.30000","0.22439","0.44646"
"2.40000","0.23482","0.46557"
"2.50000","0.24444","0.48750"
"2.60000","0.25437","0.50785"
"2.70000","0.26469","0.52792"
"2.80000","0.27423","0.54669"
"2.90000","0.28461","0.56819"
"3.00000","0.29456","0.58738"
"3.10000","0.30447","0.60253"
"3.20000","0.31449","0.63035"
"3.30000","0.32426","0.64384"
"3.40000","0.33478","0.66255"
"3.50000","0.34457","0.68539"
"3.60000","0.35440","0.70880"
"3.70000","0.36479","0.72685"
"3.80000","0.37435","0.74517"
"3.90000","0.38447","0.76765"
"4.00000","0.39468","0.78471"
"4.10000","0.40418","0.80358"
"4.20000","0.41467","0.82834"
"4.30000","0.42450","0.84408"
"4.40000","0.43444","0.86212"
"4.50000","0.44450","0.88475"
"4.60000","0.45438","0.90693"
"4.70000","0.46482","0.92422"
"4.80000","0.47454","0.94351"
"4.90000","0.48437","0.96939"
"5.00000","0.49481","0.98488"
"5.10000","0.50425","1.00317"
"5.20000","0.51442","1.03131"
"5.30000","0.52473","1.04670"
"5.40000","0.53417","1.06653"
"5.50000","0.54461","1.08393"
"5.60000","0.55453","1.10497"
"5.70000","0.56442","1.12685"
"5.80000","0.57448","1.14467"
"5.90000","0.58436","1.16518"
"6.00000","0.59484","1.18415"
"6.10000","0.60450","1.20151"
"6.20000","0.61440","1.22632"
"6.30000","0.62482","1.24716"
"6.40000","0.63428","1.26131"
"6.50000","0.64445","1.28489"
