General : Start date,"1/29/2024 3:24 PM"
General : End date,"1/29/2024 3:25 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00218"
"0.10000","0.00259","-0.00229"
"0.20000","0.01133","0.02134"
"0.30000","0.02308","0.03681"
"0.40000","0.03327","0.06403"
"0.50000","0.04288","0.07870"
"0.60000","0.05324","0.09333"
"0.70000","0.06333","0.11433"
"0.80000","0.07299","0.13700"
"0.90000","0.08323","0.15094"
"1.00000","0.09302","0.16959"
"1.10000","0.10328","0.19236"
"1.20000","0.11312","0.20649"
"1.30000","0.12293","0.22491"
"1.40000","0.13354","0.24493"
"1.50000","0.14295","0.25808"
"1.60000","0.15314","0.27836"
"1.70000","0.16327","0.29956"
"1.80000","0.17286","0.31695"
"1.90000","0.18314","0.33429"
"2.00000","0.19334","0.35482"
"2.10000","0.20298","0.36776"
"2.20000","0.21326","0.38544"
"2.30000","0.22306","0.41204"
"2.40000","0.23336","0.42324"
"2.50000","0.24309","0.44301"
"2.60000","0.25297","0.46404"
"2.70000","0.26356","0.48281"
"2.80000","0.27298","0.49654"
"2.90000","0.28313","0.52156"
"3.00000","0.29319","0.53965"
"3.10000","0.30284","0.55486"
"3.20000","0.31312","0.57477"
"3.30000","0.32331","0.59588"
"3.40000","0.33301","0.61046"
"3.50000","0.34317","0.63094"
"3.60000","0.35300","0.64697"
"3.70000","0.36339","0.66312"
"3.80000","0.37316","0.68422"
"3.90000","0.38303","0.70497"
"4.00000","0.39352","0.72034"
"4.10000","0.40308","0.73894"
"4.20000","0.41303","0.76224"
"4.30000","0.42329","0.77406"
"4.40000","0.43291","0.79508"
"4.50000","0.44308","0.81469"
"4.60000","0.45324","0.82925"
"4.70000","0.46301","0.85093"
"4.80000","0.47308","0.86998"
"4.90000","0.48293","0.88788"
"5.00000","0.49348","0.90454"
"5.10000","0.50317","0.92566"
"5.20000","0.51301","0.94493"
"5.30000","0.52349","0.96337"
"5.40000","0.53306","0.97747"
"5.50000","0.54303","1.00291"
"5.60000","0.55329","1.01304"
"5.70000","0.56290","1.03768"
"5.80000","0.57327","1.05503"
"5.90000","0.58319","1.06746"
"6.00000","0.59308","1.09410"
"6.10000","0.60311","1.11086"
"6.20000","0.61290","1.12630"
"6.30000","0.62345","1.14524"
"6.40000","0.63320","1.16453"
"6.50000","0.64302","1.18286"
"6.60000","0.65345","1.20335"
"6.70000","0.66300","1.22050"
"6.80000","0.67311","1.23668"
"6.90000","0.68330","1.25779"
"7.00000","0.69283","1.27843"
"7.10000","0.70333","1.29375"
"7.20000","0.71313","1.31144"
"7.30000","0.72306","1.33457"
"7.40000","0.73315","1.34830"
"7.50000","0.74303","1.36509"
"7.60000","0.75345","1.39051"
"7.70000","0.76317","1.40158"
"7.80000","0.77303","1.42435"
"7.90000","0.78342","1.44549"
"8.00000","0.79293","1.45628"
"8.10000","0.80308","1.47736"
"8.20000","0.81336","1.49612"
"8.30000","0.82283","1.51524"
"8.40000","0.83323","1.53583"
"8.50000","0.84318","1.55096"
"8.60000","0.85304","1.57292"
"8.70000","0.86314","1.58829"
"8.80000","0.87300","1.60987"
"8.90000","0.88349","1.62817"
"9.00000","0.89312","1.64422"
"9.10000","0.90302","1.66633"
"9.20000","0.91347","1.68187"
"9.30000","0.92290","1.69728"
"9.40000","0.93313","1.72551"
"9.50000","0.94337","1.73784"
"9.60000","0.95281","1.75521"
"9.70000","0.96320","1.77262"
"9.80000","0.97313","1.79328"
"9.90000","0.98310","1.81205"
"10.00000","0.99305","1.83131"
"10.07200","1.00005","1.84303"
"10.07300","1.00014","1.84280"
"10.07400","1.00022","1.84256"
"10.17400","1.00192","1.84989"
"10.27400","1.00157","1.84739"
"10.37400","1.00115","1.84843"
"10.47400","1.00054","1.85231"
"10.57400","1.00005","1.84775"
"10.67400","0.99996","1.84388"
"10.77400","0.99988","1.84998"
"10.87400","0.99988","1.84197"
"10.97400","0.99988","1.84722"
"11.07400","0.99988","1.84981"
"11.17400","0.99988","1.84477"
"11.27400","0.99988","1.84696"
"11.37400","0.99997","1.84648"
"11.47400","0.99996","1.84711"
"11.57400","0.99996","1.84595"
"11.67400","0.99996","1.84631"
"11.77400","0.99996","1.84645"
"11.87400","0.99996","1.84063"
"11.97400","0.99996","1.85162"
"12.07400","0.99996","1.84595"
"12.17400","0.99996","1.84382"
"12.27400","0.99996","1.85058"
"12.37400","0.99996","1.84671"
"12.47400","0.99996","1.84256"
"12.57400","0.99996","1.85230"
"12.67400","0.99996","1.84455"
"12.77400","0.99996","1.84510"
"12.87400","0.99996","1.84274"
"12.97400","0.99996","1.84443"
"13.07400","0.99996","1.84503"
"13.17400","0.99996","1.84389"
"13.27400","0.99996","1.84676"
"13.37400","0.99996","1.84272"
"13.47400","0.99996","1.84300"
"13.57400","0.99996","1.84622"
"13.67400","0.99996","1.84388"
"13.77400","0.99996","1.84799"
"13.87400","0.99996","1.85081"
"13.97400","0.99996","1.84300"
"14.07400","0.99996","1.84598"
"14.17400","0.99996","1.84637"
"14.27400","0.99996","1.84714"
"14.37400","0.99996","1.84501"
"14.47400","0.99996","1.84656"
"14.57400","0.99996","1.84589"
"14.67400","0.99996","1.84459"
"14.77400","0.99996","1.84528"
"14.87400","0.99996","1.84875"
"14.97400","0.99996","1.84517"
"15.07400","0.99996","1.84818"
"15.17400","0.99996","1.84144"
"15.27400","0.99996","1.84729"
"15.37400","0.99996","1.84721"
"15.47400","0.99996","1.84583"
"15.57400","0.99996","1.84284"
"15.67400","0.99996","1.84658"
"15.77400","0.99996","1.84793"
"15.87400","0.99996","1.84594"
"15.97400","0.99996","1.84536"
"16.07400","0.99996","1.84871"
"16.17400","0.99996","1.84581"
"16.27400","0.99996","1.84650"
"16.37400","0.99996","1.84759"
"16.47400","0.99996","1.84288"
"16.57400","0.99996","1.84638"
"16.67400","0.99996","1.84581"
"16.77400","0.99996","1.84160"
"16.87400","0.99996","1.84347"
"16.97400","0.99996","1.84683"
"17.07400","0.99996","1.84171"
"17.17400","0.99996","1.84491"
"17.27400","0.99996","1.84697"
"17.37400","0.99996","1.84168"
"17.47400","0.99996","1.84908"
"17.57400","0.99996","1.84893"
"17.67400","0.99996","1.84682"
"17.77400","0.99996","1.84646"
"17.87400","0.99996","1.85072"
"17.97400","0.99996","1.84192"
"18.07400","0.99996","1.84561"
"18.17400","0.99996","1.85009"
"18.27400","0.99996","1.84275"
"18.37400","0.99996","1.84476"
"18.47400","0.99996","1.84757"
"18.57400","0.99996","1.84125"
"18.67400","0.99996","1.84718"
"18.77400","0.99996","1.84398"
"18.87400","0.99996","1.84182"
"18.97400","0.99996","1.84339"
"19.07400","0.99996","1.84440"
"19.17400","0.99996","1.84982"
"19.27400","0.99996","1.84495"
"19.37400","0.99996","1.84719"
"19.47400","0.99996","1.85055"
"19.57400","0.99996","1.84304"
"19.67400","0.99996","1.85118"
"19.77400","0.99996","1.84378"
"19.87400","0.99996","1.84324"
"19.97400","0.99996","1.85059"
"20.07300","0.99996","1.84690"
"20.07400","0.99996","1.84649"
"20.09300","0.99996","1.84490"
"20.19300","0.99750","1.84296"
"20.29300","0.98620","1.82020"
"20.39300","0.97582","1.80100"
"20.49300","0.96513","1.78046"
"20.59300","0.95547","1.76483"
"20.69300","0.94569","1.74115"
"20.79300","0.93500","1.72736"
"20.89300","0.92546","1.70831"
"20.99300","0.91543","1.68831"
"21.09300","0.90524","1.66754"
"21.19300","0.89544","1.65227"
"21.29300","0.88516","1.62845"
"21.39300","0.87534","1.61356"
"21.49300","0.86523","1.59431"
"21.59300","0.85545","1.57615"
"21.69300","0.84565","1.55675"
"21.79300","0.83499","1.54409"
"21.89300","0.82534","1.52060"
"21.99300","0.81559","1.50053"
"22.09300","0.80500","1.48400"
"22.19300","0.79545","1.46617"
"22.29300","0.78539","1.44873"
"22.39300","0.77524","1.43225"
"22.49300","0.76540","1.40776"
"22.59300","0.75513","1.39072"
"22.69300","0.74543","1.37288"
"22.79300","0.73522","1.35360"
"22.89300","0.72544","1.33115"
"22.99300","0.71559","1.31946"
"23.09300","0.70507","1.29717"
"23.19300","0.69528","1.27466"
"23.29300","0.68556","1.26210"
"23.39300","0.67501","1.24320"
"23.49300","0.66555","1.22328"
"23.59300","0.65524","1.20490"
"23.69300","0.64514","1.18905"
"23.79300","0.63545","1.16378"
"23.89300","0.62515","1.14946"
"23.99300","0.61538","1.13215"
"24.09300","0.60536","1.11055"
"24.19300","0.59548","1.09244"
"24.29300","0.58561","1.07846"
"24.39300","0.57507","1.05468"
"24.49300","0.56534","1.04284"
"24.59300","0.55552","1.02138"
"24.69300","0.54492","1.00194"
"24.79300","0.53556","0.98675"
"24.89300","0.52522","0.96319"
"24.99300","0.51512","0.94695"
"25.09300","0.50532","0.92211"
"25.19300","0.49537","0.91232"
"25.29300","0.48526","0.88521"
"25.39300","0.47531","0.86910"
"25.49300","0.46548","0.85150"
"25.59300","0.45560","0.83024"
"25.69300","0.44504","0.81390"
"25.79300","0.43548","0.79975"
"25.89300","0.42557","0.77311"
"25.99300","0.41509","0.76190"
"26.09300","0.40553","0.74374"
"26.19300","0.39519","0.72054"
"26.29300","0.38507","0.70590"
"26.39300","0.37532","0.68926"
"26.49300","0.36530","0.66774"
"26.59300","0.35529","0.64709"
"26.69300","0.34531","0.63045"
"26.79300","0.33537","0.60907"
"26.89300","0.32571","0.59182"
"26.99300","0.31488","0.57625"
"27.09300","0.30543","0.55469"
"27.19300","0.29559","0.53647"
"27.29300","0.28513","0.52281"
"27.39300","0.27554","0.50012"
"27.49300","0.26526","0.48206"
"27.59300","0.25510","0.46566"
"27.69300","0.24540","0.44300"
"27.79300","0.23531","0.42619"
"27.89300","0.22549","0.40957"
"27.99300","0.21516","0.39065"
"28.09300","0.20531","0.36942"
"28.19300","0.19572","0.35160"
"28.29300","0.18480","0.33313"
"28.39300","0.17545","0.31323"
"28.49300","0.16552","0.29855"
"28.59300","0.15512","0.27864"
"28.69300","0.14543","0.25424"
"28.79300","0.13533","0.24617"
"28.89300","0.12517","0.22490"
"28.99300","0.11541","0.19989"
"29.09300","0.10537","0.18837"
"29.19300","0.09554","0.16576"
"29.29300","0.08522","0.14566"
"29.39300","0.07536","0.13341"
"29.49300","0.06566","0.11511"
"29.59300","0.05497","0.09522"
"29.69300","0.04540","0.07629"
"29.79300","0.03546","0.05719"
"29.89300","0.02515","0.04042"
"29.99300","0.01540","0.01911"
"30.09300","0.00515","0.00351"
"30.15000","-0.00008","-0.00582"
"30.15100","-0.00018","-0.00557"
"30.15200","-0.00027","-0.00532"
"30.25200","0.00028","-0.01142"
"30.35200","0.00926","0.00427"
"30.45200","0.02060","0.02944"
"30.55200","0.03063","0.04615"
"30.65200","0.04044","0.06003"
"30.75200","0.05065","0.08848"
"30.85200","0.06058","0.09970"
"30.95200","0.07088","0.11892"
"31.05200","0.08070","0.14047"
"31.15200","0.09045","0.15770"
"31.25200","0.10092","0.17687"
"31.35200","0.11047","0.19202"
"31.45200","0.12057","0.21353"
"31.55200","0.13093","0.23383"
"31.65200","0.14029","0.25072"
"31.75200","0.15071","0.26958"
"31.85200","0.16072","0.28392"
"31.95200","0.17048","0.30265"
"32.05200","0.18065","0.32792"
"32.15200","0.19059","0.33856"
"32.25200","0.20093","0.35870"
"32.35200","0.21069","0.37922"
"32.45200","0.22051","0.39393"
"32.55200","0.23099","0.41756"
"32.65200","0.24049","0.43577"
"32.75200","0.25060","0.44838"
"32.85200","0.26097","0.47669"
"32.95200","0.27030","0.49008"
"33.05200","0.28075","0.50719"
"33.15200","0.29062","0.52790"
"33.25200","0.30055","0.54696"
"33.35200","0.31060","0.56456"
"33.45200","0.32058","0.58464"
"33.55200","0.33092","0.60468"
