General : Start date,"1/29/2024 4:08 PM"
General : End date,"1/29/2024 4:09 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00137"
"0.10000","0.00236","0.00689"
"0.20000","0.01357","0.03563"
"0.30000","0.02467","0.05504"
"0.40000","0.03426","0.07961"
"0.50000","0.04414","0.10522"
"0.60000","0.05447","0.12145"
"0.70000","0.06406","0.15156"
"0.80000","0.07427","0.17734"
"0.90000","0.08427","0.19120"
"1.00000","0.09415","0.22310"
"1.10000","0.10424","0.24081"
"1.20000","0.11436","0.26202"
"1.30000","0.12439","0.29169"
"1.40000","0.13440","0.31033"
"1.50000","0.14405","0.33816"
"1.60000","0.15473","0.35900"
"1.70000","0.16439","0.38065"
"1.80000","0.17433","0.40569"
"1.90000","0.18448","0.42528"
"2.00000","0.19410","0.45677"
"2.10000","0.20434","0.48059"
"2.20000","0.21431","0.49529"
"2.30000","0.22410","0.52743"
"2.40000","0.23436","0.54588"
"2.50000","0.24425","0.56565"
"2.60000","0.25444","0.59497"
"2.70000","0.26436","0.61644"
"2.80000","0.27406","0.64289"
"2.90000","0.28472","0.66113"
"3.00000","0.29427","0.69003"
"3.10000","0.30437","0.70985"
"3.20000","0.31454","0.72879"
"3.30000","0.32410","0.75865"
"3.40000","0.33435","0.77988"
"3.50000","0.34448","0.80439"
"3.60000","0.35406","0.83099"
"3.70000","0.36448","0.85350"
"3.80000","0.37424","0.87741"
"3.90000","0.38446","0.89673"
"4.00000","0.39426","0.91702"
"4.10000","0.40409","0.94466"
"4.20000","0.41467","0.96400"
"4.30000","0.42427","0.99384"
"4.40000","0.43430","1.01373"
"4.50000","0.44454","1.03176"
"4.60000","0.45405","1.06271"
"4.70000","0.46428","1.07733"
"4.80000","0.47457","1.10798"
"4.90000","0.48414","1.13421"
"5.00000","0.49447","1.15549"
"5.10000","0.50433","1.17599"
"5.20000","0.51450","1.19993"
"5.30000","0.52425","1.22249"
"5.40000","0.53414","1.24696"
"5.50000","0.54471","1.26867"
"5.60000","0.55420","1.29689"
"5.70000","0.56428","1.31257"
"5.80000","0.57446","1.34008"
"5.90000","0.58400","1.36782"
"6.00000","0.59429","1.38823"
"6.10000","0.60448","1.40962"
"6.20000","0.61416","1.43977"
"6.30000","0.62442","1.45956"
"6.40000","0.63431","1.47965"
"6.50000","0.64454","1.50234"
"6.60000","0.65431","1.52885"
"6.70000","0.66425","1.54886"
"6.80000","0.67471","1.57387"
"6.90000","0.68427","1.59951"
"7.00000","0.69422","1.61459"
"7.10000","0.70451","1.64504"
"7.20000","0.71411","1.66831"
"7.30000","0.72425","1.68647"
"7.40000","0.73444","1.71450"
"7.50000","0.74409","1.73862"
"7.60000","0.75438","1.76221"
"7.70000","0.76422","1.78258"
"7.80000","0.77455","1.80627"
"7.90000","0.78433","1.83335"
"8.00000","0.79419","1.85395"
"8.10000","0.80467","1.88113"
"8.20000","0.81436","1.90394"
"8.30000","0.82423","1.92639"
"8.40000","0.83454","1.94937"
"8.50000","0.84407","1.97414"
"8.60000","0.85442","1.99005"
"8.70000","0.86440","2.01531"
"8.80000","0.87425","2.04132"
"8.90000","0.88438","2.06380"
"9.00000","0.89412","2.08367"
"9.10000","0.90454","2.11224"
"9.20000","0.91434","2.13346"
"9.30000","0.92419","2.15898"
"9.40000","0.93464","2.18038"
"9.50000","0.94430","2.20413"
"9.60000","0.95428","2.22758"
"9.70000","0.96449","2.25365"
"9.80000","0.97399","2.27919"
"9.90000","0.98455","2.29925"
"10.00000","0.99437","2.32248"
"10.05400","1.00005","2.33264"
"10.05500","1.00015","2.33262"
"10.05600","1.00025","2.33260"
"10.15600","1.00203","2.33811"
"10.25600","1.00168","2.34254"
"10.35600","1.00124","2.33762"
"10.45600","1.00061","2.34185"
"10.55600","1.00013","2.34202"
"10.65600","0.99998","2.33803"
"10.75600","0.99996","2.33903"
"10.85600","0.99996","2.34128"
"10.95600","0.99996","2.33937"
"11.05600","0.99996","2.33687"
"11.15600","0.99988","2.34198"
"11.25600","0.99988","2.33791"
"11.35600","0.99988","2.33516"
"11.45600","0.99988","2.33769"
"11.55600","0.99988","2.34002"
"11.65600","0.99988","2.34071"
"11.75600","0.99994","2.33444"
"11.85600","0.99996","2.34327"
"11.95600","0.99996","2.33621"
"12.05600","0.99996","2.33354"
"12.15600","0.99996","2.33953"
"12.25600","0.99996","2.33809"
"12.35600","0.99996","2.33485"
"12.45600","0.99996","2.34193"
"12.55600","0.99996","2.33963"
"12.65600","0.99996","2.33823"
"12.75600","0.99996","2.33942"
"12.85600","0.99996","2.34051"
"12.95600","0.99996","2.33607"
"13.05600","0.99996","2.33518"
