General : Start date,"3/4/2024 4:59 PM"
General : End date,"3/4/2024 5:00 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00093"
"0.10000","0.00195","0.00251"
"0.20000","0.01241","0.01855"
"0.30000","0.02335","0.04800"
"0.40000","0.03322","0.06397"
"0.50000","0.04366","0.08401"
"0.60000","0.05341","0.09979"
"0.70000","0.06337","0.12163"
"0.80000","0.07375","0.14208"
"0.90000","0.08331","0.15620"
"1.00000","0.09317","0.17992"
"1.10000","0.10364","0.19595"
"1.20000","0.11321","0.21895"
"1.30000","0.12335","0.23374"
"1.40000","0.13344","0.25315"
"1.50000","0.14319","0.27143"
"1.60000","0.15331","0.28731"
"1.70000","0.16323","0.31023"
"1.80000","0.17371","0.33538"
"1.90000","0.18342","0.35148"
"2.00000","0.19325","0.37080"
"2.10000","0.20376","0.38663"
"2.20000","0.21331","0.40790"
"2.30000","0.22324","0.42388"
"2.40000","0.23360","0.44905"
"2.50000","0.24314","0.47173"
"2.60000","0.25348","0.48432"
"2.70000","0.26343","0.50297"
"2.80000","0.27330","0.52403"
"2.90000","0.28333","0.54204"
"3.00000","0.29320","0.56084"
"3.10000","0.30368","0.58100"
"3.20000","0.31343","0.60009"
"3.30000","0.32325","0.61788"
"3.40000","0.33371","0.63555"
"3.50000","0.34322","0.65411"
"3.60000","0.35337","0.67632"
"3.70000","0.36359","0.69598"
"3.80000","0.37307","0.72043"
"3.90000","0.38354","0.73230"
"4.00000","0.39341","0.75650"
"4.10000","0.40328","0.77396"
"4.20000","0.41342","0.79732"
"4.30000","0.42337","0.81207"
"4.40000","0.43372","0.83103"
"4.50000","0.44345","0.84985"
"4.60000","0.45324","0.86924"
"4.70000","0.46364","0.88675"
"4.80000","0.47318","0.90916"
"4.90000","0.48335","0.92655"
"5.00000","0.49363","0.94859"
"5.10000","0.50302","0.96636"
"5.20000","0.51339","0.98455"
"5.30000","0.52343","0.99846"
"5.40000","0.53323","1.02155"
"5.50000","0.54338","1.04173"
"5.60000","0.55325","1.05827"
"5.70000","0.56372","1.07909"
"5.80000","0.57342","1.10138"
"5.90000","0.58334","1.12166"
"6.00000","0.59370","1.13872"
"6.10000","0.60322","1.15798"
"6.20000","0.61334","1.18032"
"6.30000","0.62368","1.19367"
"6.40000","0.63303","1.21493"
"6.50000","0.64346","1.23165"
"6.60000","0.65336","1.25757"
"6.70000","0.66331","1.27140"
"6.80000","0.67332","1.29232"
"6.90000","0.68325","1.31469"
"7.00000","0.69373","1.32872"
"7.10000","0.70341","1.34798"
"7.20000","0.71320","1.36978"
"7.30000","0.72358","1.38812"
"7.40000","0.73329","1.40496"
"7.50000","0.74334","1.42648"
"7.60000","0.75365","1.44726"
"7.70000","0.76307","1.46663"
"7.80000","0.77341","1.48864"
"7.90000","0.78342","1.50658"
"8.00000","0.79342","1.52459"
"8.10000","0.80324","1.54066"
"8.20000","0.81335","1.56376"
"8.30000","0.82364","1.58084"
"8.40000","0.83338","1.59749"
"8.50000","0.84308","1.62289"
"8.60000","0.85372","1.63773"
