General : Start date,"3/4/2024 4:54 PM"
General : End date,"3/4/2024 4:55 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00198"
"0.10000","0.00235","0.00241"
"0.20000","0.01125","0.02173"
"0.30000","0.02277","0.04118"
"0.40000","0.03265","0.06157"
"0.50000","0.04314","0.08466"
"0.60000","0.05259","0.09670"
"0.70000","0.06273","0.11904"
"0.80000","0.07296","0.13980"
"0.90000","0.08248","0.16025"
"1.00000","0.09281","0.17642"
"1.10000","0.10297","0.20198"
"1.20000","0.11273","0.21820"
"1.30000","0.12287","0.23486"
"1.40000","0.13275","0.25756"
"1.50000","0.14307","0.27655"
"1.60000","0.15272","0.29692"
"1.70000","0.16266","0.31375"
"1.80000","0.17319","0.33696"
"1.90000","0.18259","0.35389"
"2.00000","0.19272","0.37560"
"2.10000","0.20286","0.39659"
"2.20000","0.21250","0.41760"
"2.30000","0.22274","0.43493"
"2.40000","0.23296","0.45369"
"2.50000","0.24272","0.47462"
"2.60000","0.25285","0.49300"
"2.70000","0.26266","0.51107"
"2.80000","0.27305","0.53180"
"2.90000","0.28281","0.55137"
"3.00000","0.29271","0.57093"
"3.10000","0.30314","0.59131"
"3.20000","0.31269","0.61032"
"3.30000","0.32267","0.62900"
"3.40000","0.33294","0.65157"
"3.50000","0.34263","0.67285"
"3.60000","0.35265","0.69140"
"3.70000","0.36289","0.70662"
"3.80000","0.37266","0.72692"
"3.90000","0.38277","0.75088"
"4.00000","0.39257","0.76849"
"4.10000","0.40316","0.78653"
"4.20000","0.41283","0.81110"
"4.30000","0.42266","0.82664"
"4.40000","0.43314","0.84735"
"4.50000","0.44271","0.86562"
"4.60000","0.45266","0.88466"
"4.70000","0.46294","0.90264"
"4.80000","0.47256","0.92699"
"4.90000","0.48287","0.94484"
"5.00000","0.49284","0.96302"
"5.10000","0.50280","0.98073"
"5.20000","0.51277","1.00197"
"5.30000","0.52257","1.02617"
"5.40000","0.53314","1.04277"
"5.50000","0.54283","1.06595"
"5.60000","0.55268","1.08594"
"5.70000","0.56312","1.10133"
"5.80000","0.57260","1.12056"
"5.90000","0.58273","1.14281"
"6.00000","0.59294","1.16413"
"6.10000","0.60249","1.18206"
"6.20000","0.61296","1.20055"
"6.30000","0.62278","1.21684"
"6.40000","0.63277","1.23925"
"6.50000","0.64279","1.26011"
"6.60000","0.65269","1.28175"
"6.70000","0.66313","1.29859"
"6.80000","0.67285","1.31698"
"6.90000","0.68271","1.34012"
"7.00000","0.69303","1.35789"
"7.10000","0.70256","1.37870"
"7.20000","0.71273","1.39838"
"7.30000","0.72301","1.42002"
"7.40000","0.73249","1.43814"
"7.50000","0.74282","1.45905"
"7.60000","0.75282","1.48040"
"7.70000","0.76274","1.49752"
"7.80000","0.77278","1.51962"
"7.90000","0.78261","1.53631"
"8.00000","0.79320","1.55050"
"8.10000","0.80276","1.57558"
"8.20000","0.81271","1.59718"
"8.30000","0.82311","1.61687"
"8.40000","0.83258","1.63235"
"8.50000","0.84281","1.65619"
"8.60000","0.85300","1.67420"
"8.70000","0.86246","1.69656"
"8.80000","0.87282","1.71345"
"8.90000","0.88280","1.73634"
"9.00000","0.89280","1.75428"
"9.10000","0.90270","1.77036"
