General : Start date,"3/4/2024 5:11 PM"
General : End date,"3/4/2024 5:12 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00304"
"0.10000","0.00236","0.00264"
"0.20000","0.01343","0.02321"
"0.30000","0.02424","0.04134"
"0.40000","0.03423","0.06630"
"0.50000","0.04421","0.08371"
"0.60000","0.05457","0.10218"
"0.70000","0.06422","0.11487"
"0.80000","0.07406","0.14090"
"0.90000","0.08449","0.15638"
"1.00000","0.09409","0.17167"
"1.10000","0.10420","0.19125"
"1.20000","0.11453","0.21692"
"1.30000","0.12398","0.22887"
"1.40000","0.13430","0.24528"
"1.50000","0.14425","0.26572"
"1.60000","0.15434","0.28348"
"1.70000","0.16427","0.30192"
"1.80000","0.17433","0.32187"
"1.90000","0.18458","0.34094"
"2.00000","0.19430","0.36212"
"2.10000","0.20399","0.37925"
"2.20000","0.21463","0.39733"
"2.30000","0.22414","0.41778"
"2.40000","0.23421","0.43466"
"2.50000","0.24443","0.45331"
"2.60000","0.25391","0.47248"
"2.70000","0.26421","0.49278"
"2.80000","0.27424","0.50877"
"2.90000","0.28437","0.53179"
"3.00000","0.29431","0.54547"
"3.10000","0.30420","0.56527"
"3.20000","0.31459","0.58045"
"3.30000","0.32430","0.59781"
"3.40000","0.33400","0.61841"
"3.50000","0.34468","0.63723"
"3.60000","0.35413","0.65292"
"3.70000","0.36435","0.67467"
"3.80000","0.37438","0.69922"
"3.90000","0.38401","0.71339"
"4.00000","0.39426","0.73018"
"4.10000","0.40419","0.75524"
"4.20000","0.41434","0.76771"
"4.30000","0.42431","0.78576"
"4.40000","0.43413","0.80690"
"4.50000","0.44459","0.82649"
"4.60000","0.45424","0.84091"
"4.70000","0.46412","0.86313"
"4.80000","0.47459","0.88361"
"4.90000","0.48406","0.89865"
"5.00000","0.49444","0.91840"
"5.10000","0.50436","0.93462"
"5.20000","0.51400","0.95775"
"5.30000","0.52435","0.97351"
"5.40000","0.53440","0.98965"
"5.50000","0.54431","1.01331"
"5.60000","0.55432","1.03041"
"5.70000","0.56413","1.05044"
"5.80000","0.57452","1.06399"
"5.90000","0.58421","1.08635"
"6.00000","0.59413","1.10401"
"6.10000","0.60457","1.12378"
"6.20000","0.61401","1.14467"
"6.30000","0.62428","1.16035"
"6.40000","0.63438","1.17976"
"6.50000","0.64396","1.19919"
"6.60000","0.65429","1.21965"
"6.70000","0.66436","1.23638"
"6.80000","0.67434","1.25339"
"6.90000","0.68437","1.27221"
"7.00000","0.69421","1.29067"
"7.10000","0.70461","1.31106"
"7.20000","0.71421","1.32432"
"7.30000","0.72413","1.35049"
"7.40000","0.73465","1.36805"
"7.50000","0.74399","1.38451"
"7.60000","0.75429","1.40022"
"7.70000","0.76429","1.42257"
"7.80000","0.77400","1.44468"
"7.90000","0.78423","1.45881"
"8.00000","0.79436","1.48133"
"8.10000","0.80438","1.49934"
"8.20000","0.81431","1.52098"
"8.30000","0.82408","1.53214"
"8.40000","0.83457","1.55263"
"8.50000","0.84426","1.57219"
"8.60000","0.85418","1.58933"
"8.70000","0.86458","1.61188"
"8.80000","0.87408","1.62996"
"8.90000","0.88421","1.64937"
"9.00000","0.89439","1.66512"
"9.10000","0.90413","1.69060"
"9.20000","0.91412","1.70551"
"9.30000","0.92435","1.72022"
"9.40000","0.93430","1.74023"
"9.50000","0.94426","1.75923"
"9.60000","0.95399","1.78360"
"9.70000","0.96467","1.79519"
"9.80000","0.97429","1.81418"
"9.90000","0.98419","1.83712"
"10.00000","0.99457","1.85476"
"10.05900","1.00006","1.86418"
"10.06000","1.00014","1.86441"
"10.06100","1.00021","1.86462"
"10.16100","1.00180","1.86764"
"10.26100","1.00148","1.86360"
"10.36100","1.00113","1.86822"
"10.46100","1.00068","1.86991"
"10.56100","1.00022","1.86145"
"10.66100","1.00001","1.86791"
"10.76100","0.99996","1.86535"
"10.86100","0.99996","1.86200"
"10.96100","0.99996","1.86328"
"11.06100","0.99993","1.87143"
"11.16100","0.99988","1.87180"
"11.26100","0.99988","1.86853"
"11.36100","0.99988","1.86715"
"11.46100","0.99988","1.86766"
"11.56100","0.99988","1.86785"
"11.66100","0.99988","1.86706"
"11.76100","0.99997","1.86607"
"11.86100","0.99996","1.86895"
"11.96100","0.99996","1.86478"
"12.06100","0.99996","1.86542"
"12.16100","0.99996","1.86567"
"12.26100","0.99996","1.87051"
"12.36100","0.99996","1.86786"
"12.46100","0.99996","1.86772"
"12.56100","0.99996","1.86943"
"12.66100","0.99996","1.86449"
"12.76100","0.99996","1.86613"
"12.86100","0.99996","1.86616"
"12.96100","0.99996","1.87250"
"13.06100","0.99996","1.86880"
"13.16100","0.99996","1.86630"
"13.26100","0.99996","1.86613"
"13.36100","0.99996","1.86513"
"13.46100","0.99996","1.86546"
"13.56100","0.99996","1.86270"
"13.66100","0.99996","1.86718"
"13.76100","0.99996","1.86605"
"13.86100","0.99996","1.86429"
"13.96100","0.99996","1.86766"
"14.06100","0.99996","1.87012"
"14.16100","0.99996","1.86789"
"14.26100","0.99996","1.86747"
"14.36100","0.99996","1.87122"
"14.46100","0.99996","1.86637"
"14.56100","0.99996","1.86616"
"14.66100","0.99996","1.86899"
"14.76100","0.99996","1.86921"
"14.86100","0.99996","1.87213"
"14.96100","0.99996","1.86384"
"15.06100","0.99996","1.86734"
"15.16100","0.99996","1.86312"
"15.26100","0.99996","1.86163"
"15.36100","0.99996","1.86580"
"15.46100","0.99996","1.86884"
"15.56100","0.99996","1.86891"
"15.66100","0.99996","1.85994"
"15.76100","0.99996","1.87088"
"15.86100","0.99996","1.86560"
"15.96100","0.99996","1.86529"
"16.06100","0.99996","1.86636"
"16.16100","0.99996","1.86839"
"16.26100","0.99996","1.86531"
"16.36100","0.99996","1.86331"
"16.46100","0.99996","1.86706"
"16.56100","0.99996","1.86789"
"16.66100","0.99996","1.86459"
"16.76100","0.99996","1.86421"
"16.86100","0.99996","1.86709"
"16.96100","0.99996","1.86685"
"17.06100","0.99996","1.86519"
"17.16100","0.99996","1.86836"
"17.26100","0.99996","1.86845"
"17.36100","0.99996","1.86525"
"17.46100","0.99996","1.86333"
"17.56100","0.99996","1.86735"
"17.66100","0.99996","1.87222"
"17.76100","0.99996","1.86654"
"17.86100","0.99996","1.86547"
"17.96100","0.99996","1.86584"
"18.06100","0.99996","1.86347"
"18.16100","0.99996","1.86875"
"18.26100","0.99996","1.86466"
"18.36100","0.99996","1.87097"
"18.46100","0.99996","1.86812"
"18.56100","0.99996","1.86769"
"18.66100","0.99996","1.86860"
"18.76100","0.99996","1.86638"
"18.86100","0.99996","1.86611"
"18.96100","0.99996","1.86117"
"19.06100","0.99996","1.86904"
"19.16100","0.99996","1.87041"
"19.26100","0.99996","1.86266"
"19.36100","0.99996","1.86496"
"19.46100","0.99996","1.86715"
"19.56100","0.99996","1.86226"
"19.66100","0.99996","1.86592"
"19.76100","0.99996","1.86998"
"19.86100","0.99996","1.86697"
"19.96100","0.99996","1.86606"
"20.06000","0.99996","1.86813"
"20.06100","0.99996","1.86818"
"20.09600","0.99996","1.86707"
"20.19600","0.99766","1.86286"
"20.29600","0.98617","1.84321"
"20.39600","0.97566","1.81903"
"20.49600","0.96547","1.80574"
"20.59600","0.95528","1.78128"
"20.69600","0.94569","1.76524"
"20.79600","0.93553","1.75086"
"20.89600","0.92564","1.72576"
"20.99600","0.91533","1.70438"
"21.09600","0.90571","1.68996"
"21.19600","0.89579","1.66758"
"21.29600","0.88526","1.64930"
"21.39600","0.87568","1.63356"
"21.49600","0.86558","1.61557"
"21.59600","0.85514","1.59276"
"21.69600","0.84559","1.57286"
"21.79600","0.83539","1.55959"
"21.89600","0.82528","1.53752"
"21.99600","0.81567","1.52024"
"22.09600","0.80541","1.50026"
"22.19600","0.79564","1.48061"
"22.29600","0.78523","1.46342"
"22.39600","0.77559","1.44286"
"22.49600","0.76585","1.42449"
"22.59600","0.75532","1.40786"
"22.69600","0.74559","1.38995"
"22.79600","0.73571","1.36640"
"22.89600","0.72512","1.35073"
"22.99600","0.71561","1.32998"
"23.09600","0.70547","1.31248"
"23.19600","0.69545","1.29471"
"23.29600","0.68551","1.27578"
"23.39600","0.67533","1.25499"
"23.49600","0.66563","1.23424"
"23.59600","0.65519","1.21760"
"23.69600","0.64560","1.20000"
"23.79600","0.63578","1.17565"
"23.89600","0.62518","1.16040"
"23.99600","0.61554","1.14493"
"24.09600","0.60567","1.12365"
"24.19600","0.59524","1.10290"
"24.29600","0.58558","1.09284"
"24.39600","0.57550","1.06765"
"24.49600","0.56548","1.04938"
"24.59600","0.55556","1.02951"
"24.69600","0.54540","1.01282"
"24.79600","0.53567","0.99791"
"24.89600","0.52528","0.97608"
"24.99600","0.51554","0.95676"
"25.09600","0.50580","0.93826"
"25.19600","0.49519","0.91620"
"25.29600","0.48547","0.89922"
"25.39600","0.47555","0.88005"
"25.49600","0.46522","0.86161"
"25.59600","0.45564","0.84033"
"25.69600","0.44540","0.82524"
"25.79600","0.43541","0.80732"
"25.89600","0.42556","0.78464"
"25.99600","0.41546","0.76743"
"26.09600","0.40561","0.74812"
"26.19600","0.39540","0.73714"
"26.29600","0.38563","0.71239"
"26.39600","0.37583","0.69044"
"26.49600","0.36527","0.67711"
"26.59600","0.35547","0.65883"
"26.69600","0.34550","0.64020"
"26.79600","0.33506","0.61516"
"26.89600","0.32570","0.60321"
"26.99600","0.31535","0.58147"
"27.09600","0.30539","0.56250"
"27.19600","0.29548","0.54082"
"27.29600","0.28552","0.53000"
"27.39600","0.27554","0.50614"
"27.49600","0.26533","0.48763"
"27.59600","0.25565","0.47090"
"27.69600","0.24578","0.44714"
"27.79600","0.23519","0.43089"
