General : Start date,"3/19/2024 1:28 PM"
General : End date,"3/19/2024 1:29 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00165"
"0.10000","0.00254","0.00027"
"0.20000","0.01168","0.02015"
"0.30000","0.02282","0.03658"
"0.40000","0.03277","0.06042"
"0.50000","0.04298","0.07474"
"0.60000","0.05301","0.09647"
"0.70000","0.06323","0.10836"
"0.80000","0.07299","0.12983"
"0.90000","0.08290","0.15203"
"1.00000","0.09333","0.16343"
"1.10000","0.10298","0.18227"
"1.20000","0.11294","0.20366"
"1.30000","0.12340","0.22325"
"1.40000","0.13270","0.23962"
"1.50000","0.14325","0.25631"
"1.60000","0.15317","0.27517"
"1.70000","0.16283","0.29702"
"1.80000","0.17301","0.31000"
"1.90000","0.18303","0.33541"
"2.00000","0.19323","0.34915"
"2.10000","0.20305","0.36844"
"2.20000","0.21282","0.38386"
"2.30000","0.22330","0.40438"
"2.40000","0.23289","0.41961"
"2.50000","0.24290","0.43585"
"2.60000","0.25338","0.45985"
"2.70000","0.26277","0.47504"
"2.80000","0.27309","0.49248"
"2.90000","0.28305","0.51184"
"3.00000","0.29297","0.53155"
"3.10000","0.30301","0.54997"
"3.20000","0.31317","0.56464"
"3.30000","0.32321","0.58608"
"3.40000","0.33306","0.60035"
"3.50000","0.34279","0.62440"
"3.60000","0.35343","0.64230"
"3.70000","0.36296","0.65946"
"3.80000","0.37297","0.67422"
"3.90000","0.38324","0.69253"
"4.00000","0.39269","0.71379"
"4.10000","0.40298","0.72961"
"4.20000","0.41304","0.75099"
"4.30000","0.42299","0.76498"
"4.40000","0.43300","0.78651"
"4.50000","0.44305","0.80441"
"4.60000","0.45326","0.81751"
"4.70000","0.46309","0.83713"
"4.80000","0.47277","0.85796"
"4.90000","0.48348","0.87606"
"5.00000","0.49302","0.89239"
"5.10000","0.50310","0.91302"
"5.20000","0.51315","0.93059"
"5.30000","0.52281","0.94768"
"5.40000","0.53299","0.96566"
"5.50000","0.54301","0.98829"
"5.60000","0.55295","1.00108"
"5.70000","0.56308","1.02007"
"5.80000","0.57295","1.03675"
"5.90000","0.58327","1.05425"
"6.00000","0.59302","1.07220"
"6.10000","0.60278","1.09039"
"6.20000","0.61342","1.11009"
"6.30000","0.62290","1.12797"
"6.40000","0.63316","1.14668"
"6.50000","0.64319","1.16817"
"6.60000","0.65282","1.18754"
"6.70000","0.66304","1.20263"
"6.80000","0.67318","1.22214"
"6.90000","0.68291","1.24288"
"7.00000","0.69314","1.25857"
"7.10000","0.70294","1.27968"
"7.20000","0.71326","1.29125"
"7.30000","0.72299","1.31362"
"7.40000","0.73287","1.32669"
"7.50000","0.74337","1.35153"
"7.60000","0.75288","1.36944"
"7.70000","0.76307","1.38163"
"7.80000","0.77318","1.39824"
"7.90000","0.78275","1.42232"
"8.00000","0.79300","1.44276"
"8.10000","0.80319","1.45870"
"8.20000","0.81298","1.47737"
"8.30000","0.82310","1.49292"
"8.40000","0.83301","1.51358"
"8.50000","0.84329","1.52868"
"8.60000","0.85296","1.55032"
"8.70000","0.86287","1.57004"
"8.80000","0.87345","1.58910"
"8.90000","0.88288","1.60155"
"9.00000","0.89300","1.62476"
"9.10000","0.90312","1.64333"
"9.20000","0.91270","1.65997"
"9.30000","0.92299","1.67760"
"9.40000","0.93319","1.69766"
"9.50000","0.94300","1.71506"
"9.60000","0.95306","1.73214"
"9.70000","0.96296","1.75009"
"9.80000","0.97334","1.76977"
"9.90000","0.98301","1.78653"
"10.00000","0.99291","1.80916"
"10.06800","1.00009","1.82148"
"10.06900","1.00018","1.82157"
"10.07000","1.00028","1.82166"
"10.17000","1.00242","1.82380"
"10.27000","1.00193","1.82544"
"10.37000","1.00115","1.81814"
"10.47000","1.00017","1.82269"
"10.57000","0.99988","1.82455"
"10.67000","0.99988","1.82146"
"10.77000","0.99988","1.82032"
"10.87000","0.99988","1.82188"
"10.97000","0.99988","1.82324"
"11.07000","0.99988","1.81502"
"11.17000","0.99988","1.82468"
"11.27000","0.99988","1.82291"
"11.37000","0.99994","1.82185"
"11.47000","0.99996","1.81941"
"11.57000","0.99996","1.82457"
"11.67000","0.99996","1.82146"
"11.77000","0.99996","1.82373"
"11.87000","0.99996","1.82094"
"11.97000","0.99996","1.82224"
"12.07000","0.99996","1.81799"
"12.17000","0.99996","1.82072"
"12.27000","0.99996","1.82318"
"12.37000","0.99996","1.82047"
"12.47000","0.99996","1.81924"
"12.57000","0.99996","1.81814"
"12.67000","0.99996","1.82524"
"12.77000","0.99996","1.81957"
"12.87000","0.99996","1.82345"
"12.97000","0.99996","1.81994"
"13.07000","0.99996","1.82100"
