General : Start date,"3/4/2024 5:08 PM"
General : End date,"3/4/2024 5:09 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00045"
"0.10000","0.00228","-0.00194"
"0.20000","0.01063","0.02104"
"0.30000","0.02235","0.03897"
"0.40000","0.03287","0.05939"
"0.50000","0.04223","0.07712"
"0.60000","0.05276","0.09687"
"0.70000","0.06268","0.11204"
"0.80000","0.07235","0.13413"
"0.90000","0.08255","0.15207"
"1.00000","0.09261","0.16932"
"1.10000","0.10266","0.18502"
"1.20000","0.11256","0.20835"
"1.30000","0.12232","0.23095"
"1.40000","0.13283","0.24889"
"1.50000","0.14249","0.26535"
"1.60000","0.15239","0.28664"
"1.70000","0.16289","0.30530"
"1.80000","0.17228","0.32462"
"1.90000","0.18261","0.34166"
"2.00000","0.19256","0.36160"
"2.10000","0.20243","0.37843"
"2.20000","0.21258","0.39814"
"2.30000","0.22269","0.41526"
"2.40000","0.23272","0.43550"
"2.50000","0.24259","0.45408"
"2.60000","0.25228","0.46866"
"2.70000","0.26298","0.49012"
"2.80000","0.27249","0.50580"
"2.90000","0.28244","0.52584"
"3.00000","0.29277","0.54552"
"3.10000","0.30220","0.56958"
"3.20000","0.31250","0.58742"
"3.30000","0.32259","0.60045"
"3.40000","0.33246","0.62420"
"3.50000","0.34261","0.63975"
"3.60000","0.35255","0.65734"
"3.70000","0.36273","0.67677"
"3.80000","0.37258","0.70195"
"3.90000","0.38225","0.72154"
"4.00000","0.39307","0.73218"
"4.10000","0.40257","0.75353"
"4.20000","0.41253","0.77388"
"4.30000","0.42276","0.79248"
"4.40000","0.43233","0.80975"
"4.50000","0.44250","0.83017"
"4.60000","0.45253","0.84824"
"4.70000","0.46242","0.86250"
"4.80000","0.47259","0.88495"
"4.90000","0.48249","0.90630"
"5.00000","0.49271","0.91769"
"5.10000","0.50259","0.93955"
"5.20000","0.51234","0.96304"
"5.30000","0.52299","0.97945"
"5.40000","0.53248","0.99639"
"5.50000","0.54266","1.01679"
"5.60000","0.55272","1.04091"
"5.70000","0.56229","1.05761"
"5.80000","0.57264","1.07260"
"5.90000","0.58275","1.09080"
"6.00000","0.59237","1.11719"
"6.10000","0.60265","1.12842"
"6.20000","0.61247","1.15346"
"6.30000","0.62269","1.16499"
"6.40000","0.63255","1.18139"
"6.50000","0.64236","1.20016"
"6.60000","0.65293","1.22435"
"6.70000","0.66240","1.24543"
"6.80000","0.67250","1.25800"
"6.90000","0.68271","1.28152"
"7.00000","0.69223","1.29766"
"7.10000","0.70257","1.31910"
"7.20000","0.71274","1.33244"
"7.30000","0.72242","1.35673"
"7.40000","0.73269","1.37926"
"7.50000","0.74258","1.39680"
"7.60000","0.75279","1.41233"
"7.70000","0.76251","1.42993"
"7.80000","0.77239","1.45375"
"7.90000","0.78299","1.46988"
"8.00000","0.79240","1.48319"
"8.10000","0.80250","1.51096"
"8.20000","0.81265","1.52677"
"8.30000","0.82226","1.54369"
"8.40000","0.83250","1.56084"
"8.50000","0.84275","1.58410"
"8.60000","0.85244","1.60219"
"8.70000","0.86260","1.61803"
"8.80000","0.87244","1.64352"
"8.90000","0.88279","1.65549"
"9.00000","0.89256","1.67344"
"9.10000","0.90246","1.69337"
"9.20000","0.91290","1.71701"
"9.30000","0.92251","1.73240"
"9.40000","0.93238","1.74922"
"9.50000","0.94276","1.77236"
"9.60000","0.95236","1.79108"
"9.70000","0.96246","1.80982"
"9.80000","0.97267","1.82569"
"9.90000","0.98236","1.85181"
"10.00000","0.99253","1.86586"
"10.07800","1.00002","1.87832"
"10.07900","1.00010","1.87798"
"10.08000","1.00019","1.87764"
"10.18000","1.00198","1.88013"
"10.28000","1.00162","1.88259"
"10.38000","1.00120","1.88437"
"10.48000","1.00061","1.88389"
"10.58000","1.00007","1.87864"
"10.68000","0.99996","1.88449"
"10.78000","0.99990","1.88503"
"10.88000","0.99988","1.87938"
"10.98000","0.99988","1.87870"
"11.08000","0.99988","1.88358"
"11.18000","0.99988","1.88388"
"11.28000","0.99988","1.88073"
"11.38000","0.99988","1.87990"
"11.48000","0.99997","1.88254"
"11.58000","0.99996","1.87784"
"11.68000","0.99996","1.88128"
"11.78000","0.99996","1.88337"
"11.88000","0.99996","1.88031"
"11.98000","0.99996","1.87706"
"12.08000","0.99996","1.88144"
"12.18000","0.99996","1.87845"
"12.28000","0.99996","1.88045"
"12.38000","0.99996","1.87987"
"12.48000","0.99996","1.88098"
"12.58000","0.99996","1.88220"
"12.68000","0.99996","1.87843"
"12.78000","0.99996","1.88384"
"12.88000","0.99996","1.88022"
"12.98000","0.99996","1.88331"
"13.08000","0.99996","1.87734"
"13.18000","0.99996","1.88105"
"13.28000","0.99996","1.88323"
"13.38000","0.99996","1.87766"
"13.48000","0.99996","1.88106"
"13.58000","0.99996","1.88007"
"13.68000","0.99996","1.87966"
"13.78000","0.99996","1.88011"
"13.88000","0.99996","1.88081"
"13.98000","0.99996","1.88275"
"14.08000","0.99996","1.88350"
"14.18000","0.99996","1.88276"
"14.28000","0.99996","1.88311"
"14.38000","0.99996","1.88090"
"14.48000","0.99996","1.88356"
"14.58000","0.99996","1.87884"
"14.68000","0.99996","1.88331"
"14.78000","0.99996","1.88272"
"14.88000","0.99996","1.88385"
"14.98000","0.99996","1.88009"
"15.08000","0.99996","1.88421"
"15.18000","0.99996","1.87873"
"15.28000","0.99996","1.87946"
"15.38000","0.99996","1.88150"
"15.48000","0.99996","1.88044"
"15.58000","0.99996","1.88069"
"15.68000","0.99996","1.87997"
"15.78000","0.99996","1.88448"
"15.88000","0.99996","1.88244"
"15.98000","0.99996","1.88053"
"16.08000","0.99996","1.88349"
"16.18000","0.99996","1.88024"
"16.28000","0.99996","1.87777"
