General : Start date,"3/4/2024 5:05 PM"
General : End date,"3/4/2024 5:06 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00401"
"0.10000","0.00226","0.00706"
"0.20000","0.01375","0.02576"
"0.30000","0.02407","0.04017"
"0.40000","0.03407","0.06264"
"0.50000","0.04438","0.07729"
"0.60000","0.05397","0.09459"
"0.70000","0.06424","0.11976"
"0.80000","0.07423","0.13197"
"0.90000","0.08423","0.15443"
"1.00000","0.09439","0.17152"
"1.10000","0.10423","0.19203"
"1.20000","0.11458","0.20964"
"1.30000","0.12433","0.22440"
"1.40000","0.13398","0.24865"
"1.50000","0.14460","0.26283"
"1.60000","0.15417","0.28191"
"1.70000","0.16425","0.29724"
"1.80000","0.17444","0.32017"
"1.90000","0.18390","0.33974"
"2.00000","0.19432","0.34838"
"2.10000","0.20430","0.37151"
"2.20000","0.21424","0.38691"
"2.30000","0.22431","0.40678"
"2.40000","0.23418","0.42111"
"2.50000","0.24454","0.44676"
"2.60000","0.25431","0.46066"
"2.70000","0.26420","0.48243"
"2.80000","0.27472","0.50439"
"2.90000","0.28410","0.51717"
"3.00000","0.29436","0.53819"
"3.10000","0.30435","0.55575"
"3.20000","0.31392","0.57682"
"3.30000","0.32430","0.59114"
"3.40000","0.33437","0.60884"
"3.50000","0.34419","0.62566"
"3.60000","0.35421","0.64832"
"3.70000","0.36414","0.66699"
"3.80000","0.37450","0.68013"
"3.90000","0.38427","0.70039"
"4.00000","0.39407","0.71944"
"4.10000","0.40469","0.73527"
"4.20000","0.41405","0.75179"
"4.30000","0.42442","0.77389"
"4.40000","0.43443","0.79558"
"4.50000","0.44396","0.80954"
"4.60000","0.45429","0.82602"
"4.70000","0.46440","0.84381"
"4.80000","0.47419","0.86475"
"4.90000","0.48430","0.88480"
"5.00000","0.49410","0.90592"
"5.10000","0.50453","0.92171"
"5.20000","0.51420","0.93434"
"5.30000","0.52401","0.95584"
"5.40000","0.53474","0.97810"
"5.50000","0.54409","0.99417"
"5.60000","0.55428","1.01035"
"5.70000","0.56430","1.03159"
"5.80000","0.57404","1.05248"
"5.90000","0.58426","1.06287"
"6.00000","0.59449","1.08812"
