General : Start date,"3/4/2024 5:15 PM"
General : End date,"3/4/2024 5:16 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00110"
"0.10000","0.00228","-0.00087"
"0.20000","0.01061","0.01731"
"0.30000","0.02219","0.04348"
"0.40000","0.03281","0.06306"
"0.50000","0.04256","0.08054"
"0.60000","0.05237","0.10268"
"0.70000","0.06285","0.12174"
"0.80000","0.07243","0.13967"
"0.90000","0.08236","0.15671"
"1.00000","0.09270","0.18583"
"1.10000","0.10226","0.20476"
"1.20000","0.11259","0.22038"
"1.30000","0.12255","0.24257"
"1.40000","0.13244","0.26019"
"1.50000","0.14249","0.27735"
"1.60000","0.15229","0.29665"
"1.70000","0.16280","0.31841"
"1.80000","0.17258","0.34000"
"1.90000","0.18237","0.35800"
"2.00000","0.19283","0.37616"
"2.10000","0.20231","0.40136"
"2.20000","0.21248","0.42016"
"2.30000","0.22269","0.43780"
"2.40000","0.23220","0.45621"
"2.50000","0.24266","0.47978"
"2.60000","0.25251","0.49600"
"2.70000","0.26242","0.51572"
"2.80000","0.27255","0.54107"
"2.90000","0.28244","0.55892"
"3.00000","0.29285","0.57446"
"3.10000","0.30253","0.59461"
"3.20000","0.31239","0.61636"
"3.30000","0.32273","0.63301"
"3.40000","0.33229","0.65593"
"3.50000","0.34249","0.67612"
"3.60000","0.35268","0.69784"
"3.70000","0.36217","0.71149"
"3.80000","0.37253","0.73072"
"3.90000","0.38253","0.75332"
"4.00000","0.39237","0.77143"
"4.10000","0.40251","0.79132"
"4.20000","0.41238","0.81482"
"4.30000","0.42284","0.83183"
"4.40000","0.43253","0.84898"
"4.50000","0.44244","0.87216"
"4.60000","0.45281","0.89849"
"4.70000","0.46234","0.91142"
"4.80000","0.47247","0.93214"
"4.90000","0.48277","0.95313"
"5.00000","0.49217","0.97323"
"5.10000","0.50255","0.99290"
"5.20000","0.51248","1.00750"
"5.30000","0.52244","1.03363"
"5.40000","0.53244","1.05257"
"5.50000","0.54238","1.07083"
"5.60000","0.55288","1.08589"
"5.70000","0.56252","1.11051"
"5.80000","0.57234","1.13208"
"5.90000","0.58271","1.14509"
"6.00000","0.59238","1.16960"
"6.10000","0.60248","1.19312"
"6.20000","0.61275","1.20929"
"6.30000","0.62219","1.23068"
"6.40000","0.63251","1.25363"
"6.50000","0.64251","1.27063"
"6.60000","0.65257","1.28977"
"6.70000","0.66234","1.31225"
"6.80000","0.67246","1.33384"
"6.90000","0.68277","1.34934"
"7.00000","0.69248","1.36849"
"7.10000","0.70224","1.38868"
"7.20000","0.71282","1.41244"
"7.30000","0.72241","1.42719"
"7.40000","0.73249","1.44543"
"7.50000","0.74268","1.46971"
"7.60000","0.75221","1.49168"
"7.70000","0.76248","1.50872"
"7.80000","0.77242","1.52663"
"7.90000","0.78254","1.54737"
"8.00000","0.79258","1.56416"
"8.10000","0.80248","1.58996"
"8.20000","0.81286","1.60752"
"8.30000","0.82254","1.63506"
"8.40000","0.83222","1.64489"
"8.50000","0.84275","1.67286"
"8.60000","0.85237","1.68828"
"8.70000","0.86255","1.70819"
"8.80000","0.87262","1.72680"
"8.90000","0.88217","1.74807"
"9.00000","0.89251","1.77236"
"9.10000","0.90249","1.78486"
"9.20000","0.91253","1.80886"
"9.30000","0.92259","1.82747"
"9.40000","0.93239","1.84685"
"9.50000","0.94280","1.86678"
"9.60000","0.95251","1.88298"
"9.70000","0.96234","1.90727"
"9.80000","0.97292","1.92740"
"9.90000","0.98229","1.94552"
"10.00000","0.99260","1.96800"
"10.07600","1.00005","1.97673"
"10.07700","1.00015","1.97663"
"10.07800","1.00024","1.97655"
"10.17800","1.00210","1.98779"
"10.27800","1.00171","1.98486"
"10.37800","1.00123","1.98906"
"10.47800","1.00054","1.98748"
"10.57800","1.00006","1.98224"
"10.67800","0.99996","1.98114"
"10.77800","0.99996","1.98183"
"10.87800","0.99996","1.98669"
"10.97800","0.99988","1.98198"
"11.07800","0.99988","1.98057"
"11.17800","0.99988","1.98250"
"11.27800","0.99988","1.98354"
"11.37800","0.99988","1.98686"
"11.47800","0.99988","1.98127"
"11.57800","0.99988","1.98853"
"11.67800","0.99996","1.98418"
"11.77800","0.99996","1.98414"
"11.87800","0.99996","1.98488"
"11.97800","0.99996","1.98472"
"12.07800","0.99996","1.98531"
"12.17800","0.99996","1.98298"
"12.27800","0.99996","1.98315"
"12.37800","0.99996","1.98451"
"12.47800","0.99996","1.98097"
"12.57800","0.99996","1.98185"
"12.67800","0.99996","1.98446"
"12.77800","0.99996","1.98360"
"12.87800","0.99996","1.98012"
"12.97800","0.99996","1.98540"
"13.07800","0.99996","1.98517"
"13.17800","0.99996","1.98438"
"13.27800","0.99996","1.98283"
"13.37800","0.99996","1.98526"
"13.47800","0.99996","1.98390"
"13.57800","0.99996","1.98021"
"13.67800","0.99996","1.98162"
"13.77800","0.99996","1.98717"
"13.87800","0.99996","1.98231"
"13.97800","0.99996","1.98288"
"14.07800","0.99996","1.98091"
"14.17800","0.99996","1.98238"
"14.27800","0.99996","1.97993"
"14.37800","0.99996","1.97842"
"14.47800","0.99996","1.98442"
"14.57800","0.99996","1.98164"
"14.67800","0.99996","1.97988"
"14.77800","0.99996","1.98616"
"14.87800","0.99996","1.98475"
"14.97800","0.99996","1.98361"
"15.07800","0.99996","1.98288"
"15.17800","0.99996","1.98777"
"15.27800","0.99996","1.98520"
"15.37800","0.99996","1.98204"
"15.47800","0.99996","1.98329"
"15.57800","0.99996","1.98440"
"15.67800","0.99996","1.98587"
"15.77800","0.99996","1.97861"
"15.87800","0.99996","1.98456"
"15.97800","0.99996","1.97997"
"16.07800","0.99996","1.98565"
"16.17800","0.99996","1.98069"
"16.27800","0.99996","1.98424"
"16.37800","0.99996","1.98240"
"16.47800","0.99996","1.97844"
"16.57800","0.99996","1.98424"
"16.67800","0.99996","1.98358"
"16.77800","0.99996","1.98287"
"16.87800","0.99996","1.98231"
